CIA - The World Factbook --  Literacy   

This entry includes a definition of literacy and Census Bureau percentages for the total population, males, and females. There are no universal definitions and standards of literacy. Unless otherwise specified, all rates are based on the most common definition - the ability to read and write at a specified age. Detailing the standards that individual countries use to assess the ability to read and write is beyond the scope of the Factbook. Information on literacy, while not a perfect measure of educational results, is probably the most easily available and valid for international comparisons. Low levels of literacy, and education in general, can impede the economic development of a country in the current rapidly changing, technology-driven world.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Andorra | 100.00 | NA |
| 2 | Finland | 100.00 | 2000 est. |
| 3 | Georgia | 100.00 | 2004 est. |
| 4 | Holy See (Vatican City) | 100.00 | NA |
| 5 | Liechtenstein | 100.00 | NA |
| 6 | Luxembourg | 100.00 | 2000 est. |
| 7 | Norway | 100.00 | NA |
| 8 | Greenland | 100.00 | 2001 est. |
| 9 | Estonia | 99.80 | 2000 census |
| 10 | Poland | 99.80 | 2003 est. |
| 11 | Cuba | 99.80 | 2002 census |
| 12 | Barbados | 99.70 | 2002 est. |
| 13 | Samoa | 99.70 | 2003 est. |
| 14 | Latvia | 99.70 | 2000 census |
| 15 | Slovenia | 99.70 | 2000 est. |
| 16 | Slovakia | 99.60 | 2004 |
| 17 | Lithuania | 99.60 | 2001 census |
| 18 | Belarus | 99.60 | 1999 census |
| 19 | Kazakhstan | 99.50 | 1999 est. |
| 20 | Tajikistan | 99.50 | 2000 census |
| 21 | Ukraine | 99.40 | 2001 census |
| 22 | Russia | 99.40 | 2002 census |
| 23 | Armenia | 99.40 | 2001 census |
| 24 | Hungary | 99.40 | 2003 est. |
| 25 | Uzbekistan | 99.30 | 2003 est. |
| 26 | Moldova | 99.10 | 2005 est. |
| 27 | Australia | 99.00 | 2003 est. |
| 28 | Belgium | 99.00 | 2003 est. |
| 29 | United States | 99.00 | 2003 est. |
| 30 | Denmark | 99.00 | 2003 est. |
| 31 | Ireland | 99.00 | 2003 est. |
| 32 | United Kingdom | 99.00 | 2003 est. |
| 33 | Czech Republic | 99.00 | 2003 est. |
| 34 | France | 99.00 | 2003 est. |
| 35 | Germany | 99.00 | 2003 est. |
| 36 | Switzerland | 99.00 | 2003 est. |
| 37 | Iceland | 99.00 | 2003 est. |
| 38 | Japan | 99.00 | 2002 |
| 39 | Korea, North | 99.00 | 1991 est. |
| 40 | Sweden | 99.00 | 2003 est. |
| 41 | Saint Pierre and Miquelon | 99.00 | 1982 est. |
| 42 | New Zealand | 99.00 | 2003 est. |
| 43 | Netherlands | 99.00 | 2003 est. |
| 44 | Monaco | 99.00 | 2003 est. |
| 45 | Canada | 99.00 | 2003 est. |
| 46 | Tonga | 98.90 | 1999 est. |
| 47 | Turkmenistan | 98.80 | 1999 est. |
| 48 | Azerbaijan | 98.80 | 1999 census |
| 49 | Kyrgyzstan | 98.70 | 1999 census |
| 50 | Albania | 98.70 | 2001 census |
| 51 | Trinidad and Tobago | 98.60 | 2003 est. |
| 52 | Italy | 98.40 | 2001 census |
| 53 | Bulgaria | 98.20 | 2001 census |
| 54 | Croatia | 98.10 | 2001 census |
| 55 | French Polynesia | 98.00 | 1977 est. |
| 56 | Cayman Islands | 98.00 | 1970 est. |
| 57 | Bermuda | 98.00 | 2005 est. |
| 58 | Austria | 98.00 | NA |
| 59 | Uruguay | 98.00 | 2003 est. |
| 60 | Turks and Caicos Islands | 98.00 | 1970 est. |
| 61 | Spain | 97.90 | 2003 est. |
| 62 | Korea, South | 97.90 | 2002 |
| 63 | Mongolia | 97.80 | 2000 census |
| 64 | British Virgin Islands | 97.80 | 1991 est. |
| 65 | Saint Kitts and Nevis | 97.80 | 2003 est. |
| 66 | Cyprus | 97.60 | 2001 census |
| 67 | Aruba | 97.30 | 2000 census |
| 68 | Romania | 97.30 | 2002 census |
| 69 | Argentina | 97.20 | 2001 census |
| 70 | Israel | 97.10 | 2004 est. |
| 71 | Northern Mariana Islands | 97.00 | 1980 est. |
| 72 | Montserrat | 97.00 | 1970 est. |
| 73 | Saint Helena, Ascension, and Tristan da Cunha | 97.00 | 1987 est. |
| 74 | American Samoa | 97.00 | 1980 est. |
| 75 | Bosnia and Herzegovina | 96.70 | 2000 est. |
| 76 | Serbia | 96.40 | NA |
| 77 | New Caledonia | 96.20 | 1996 census |
| 78 | Macedonia | 96.10 | 2002 census |
| 79 | Taiwan | 96.10 | 2003 |
| 80 | Saint Vincent and the Grenadines | 96.00 | 1970 est. |
| 81 | Greece | 96.00 | 2001 census |
| 82 | Grenada | 96.00 | 2003 est. |
| 83 | San Marino | 96.00 | NA |
| 84 | Chile | 95.70 | 2002 census |
| 85 | Bahamas, The | 95.60 | 2003 est. |
| 86 | Anguilla | 95.00 | 1984 est. |
| 87 | Cook Islands | 95.00 | NA |
| 88 | Niue | 95.00 | NA |
| 89 | Costa Rica | 94.90 | 2000 census |
| 90 | Puerto Rico | 94.10 | 2002 est. |
| 91 | Paraguay | 94.00 | 2003 est. |
| 92 | Dominica | 94.00 | 2003 est. |
