CIA - The World Factbook --  Literacy   

This entry includes a definition of literacy and Census Bureau percentages for the total population, males, and females. There are no universal definitions and standards of literacy. Unless otherwise specified, all rates are based on the most common definition - the ability to read and write at a specified age. Detailing the standards that individual countries use to assess the ability to read and write is beyond the scope of the Factbook. Information on literacy, while not a perfect measure of educational results, is probably the most easily available and valid for international comparisons. Low levels of literacy, and education in general, can impede the economic development of a country in the current rapidly changing, technology-driven world.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Andorra | 100.00 | NA |
| 2 | Finland | 100.00 | 2000 est. |
| 3 | Georgia | 100.00 | 2004 est. |
| 4 | Holy See (Vatican City) | 100.00 | NA |
| 5 | Luxembourg | 100.00 | 2000 est. |
| 6 | Norway | 100.00 | NA |
| 7 | Liechtenstein | 100.00 | NA |
| 8 | Greenland | 100.00 | 2001 est. |
| 9 | Cuba | 99.80 | 2002 census |
| 10 | Estonia | 99.80 | 2000 census |
| 11 | Poland | 99.80 | 2003 est. |
| 12 | Barbados | 99.70 | 2002 est. |
| 13 | Samoa | 99.70 | 2003 est. |
| 14 | Slovenia | 99.70 | NA |
| 15 | Latvia | 99.70 | 2000 census |
| 16 | Belarus | 99.60 | 1999 census |
| 17 | Lithuania | 99.60 | 2001 census |
| 18 | Slovakia | 99.60 | 2004 |
| 19 | Kazakhstan | 99.50 | 1999 est. |
| 20 | Tajikistan | 99.50 | 2000 census |
| 21 | Armenia | 99.40 | 2001 census |
| 22 | Ukraine | 99.40 | 2001 census |
| 23 | Hungary | 99.40 | 2003 est. |
| 24 | Russia | 99.40 | 2002 census |
| 25 | Uzbekistan | 99.30 | 2003 est. |
| 26 | Moldova | 99.10 | 2005 est. |
| 27 | Australia | 99.00 | 2003 est. |
| 28 | Sweden | 99.00 | 2003 est. |
| 29 | Saint Pierre and Miquelon | 99.00 | 1982 est. |
| 30 | New Zealand | 99.00 | 2003 est. |
| 31 | Netherlands | 99.00 | 2003 est. |
| 32 | Monaco | 99.00 | 2003 est. |
| 33 | Korea, North | 99.00 | NA |
| 34 | Japan | 99.00 | 2002 |
| 35 | Ireland | 99.00 | 2003 est. |
| 36 | Iceland | 99.00 | 2003 est. |
| 37 | United States | 99.00 | 2003 est. |
| 38 | United Kingdom | 99.00 | 2003 est. |
| 39 | Switzerland | 99.00 | 2003 est. |
| 40 | Denmark | 99.00 | 2003 est. |
| 41 | Belgium | 99.00 | 2003 est. |
| 42 | Canada | 99.00 | 2003 est. |
| 43 | Germany | 99.00 | 2003 est. |
| 44 | France | 99.00 | 2003 est. |
| 45 | Czech Republic | 99.00 | 2003 est. |
| 46 | Tonga | 98.90 | 1999 est. |
| 47 | Azerbaijan | 98.80 | 1999 census |
| 48 | Turkmenistan | 98.80 | 1999 est. |
| 49 | Albania | 98.70 | 2001 census |
| 50 | Kyrgyzstan | 98.70 | 1999 census |
| 51 | Trinidad and Tobago | 98.60 | 2003 est. |
| 52 | Italy | 98.40 | 2001 census |
| 53 | Bulgaria | 98.20 | 2001 census |
| 54 | Croatia | 98.10 | 2001 census |
| 55 | Austria | 98.00 | NA |
| 56 | Bermuda | 98.00 | 2005 est. |
| 57 | Cayman Islands | 98.00 | 1970 est. |
| 58 | French Polynesia | 98.00 | 1977 est. |
| 59 | Uruguay | 98.00 | 2003 est. |
| 60 | Turks and Caicos Islands | 98.00 | 1970 est. |
| 61 | Korea, South | 97.90 | 2002 |
| 62 | Spain | 97.90 | 2003 est. |
| 63 | British Virgin Islands | 97.80 | NA |
| 64 | Saint Kitts and Nevis | 97.80 | 2003 est. |
| 65 | Mongolia | 97.80 | 2000 census |
| 66 | Cyprus | 97.60 | 2001 census |
| 67 | Aruba | 97.30 | 2000 census |
| 68 | Romania | 97.30 | 2002 census |
| 69 | Argentina | 97.20 | 2001 census |
| 70 | Israel | 97.10 | 2004 est. |
| 71 | American Samoa | 97.00 | 1980 est. |
| 72 | Saint Helena, Ascension, and Tristan da Cunha | 97.00 | 1987 est. |
| 73 | Northern Mariana Islands | 97.00 | 1980 est. |
| 74 | Montserrat | 97.00 | 1970 est. |
| 75 | Bosnia and Herzegovina | 96.70 | 2000 est. |
| 76 | Serbia | 96.40 | NA |
| 77 | New Caledonia | 96.20 | 1996 census |
| 78 | Macedonia | 96.10 | 2002 census |
| 79 | Taiwan | 96.10 | 2003 |
| 80 | Greece | 96.00 | 2001 census |
| 81 | San Marino | 96.00 | NA |
| 82 | Saint Vincent and the Grenadines | 96.00 | 1970 est. |
| 83 | Grenada | 96.00 | 2003 est. |
| 84 | Chile | 95.70 | 2002 census |
| 85 | Bahamas, The | 95.60 | 2003 est. |
| 86 | Anguilla | 95.00 | 1984 est. |
| 87 | Cook Islands | 95.00 | NA |
| 88 | Niue | 95.00 | NA |
| 89 | Costa Rica | 94.90 | 2000 census |
| 90 | Puerto Rico | 94.10 | 2002 est. |
| 91 | Dominica | 94.00 | 2003 est. |
| 92 | Paraguay | 94.00 | 2003 est. |
