CIA - The World Factbook --  GDP - composition by sector   

This entry gives the percentage contribution of agriculture, industry, and services to total GDP. Agriculture includes farming, fishing, and forestry. Industry includes mining, manufacturing, energy production, and construction. Services cover government activities, communications, transportation, finance, and all other private economic activities that do not produce material goods. The distribution will total less than 100 percent if the data are incomplete.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Gibraltar | 100.00 | 2008 est. |
| 2 | Jersey | 97.00 | 2005 |
| 3 | Monaco | 95.10 | 2005 |
| 4 | Falkland Islands (Islas Malvinas) | 95.00 | 1996 |
| 5 | Hong Kong | 93.00 | 2012 est. |
| 6 | Macau | 92.60 | 2010 est. |
| 7 | Bermuda | 92.30 | 2012 est. |
| 8 | Bahamas, The | 90.80 | 2012 est. |
| 9 | Equatorial Guinea | 90.50 | 2012 est. |
| 10 | Isle of Man | 88.00 | FY08/09 est. |
| 11 | Montenegro | 87.90 | 2011 |
| 12 | British Virgin Islands | 87.30 | 2012 est. |
| 13 | Guernsey | 87.00 | 2000 |
| 14 | Luxembourg | 86.00 | 2007 est. |
| 15 | Saint Martin | 84.00 | 2000 |
| 16 | Curacao | 83.80 | 2010 est. |
| 17 | Barbados | 83.30 | 2012 est. |
| 18 | Maldives | 83.00 | 2011 est. |
| 19 | Saint Kitts and Nevis | 82.10 | 2012 est. |
| 20 | Cook Islands | 82.10 | 2010 est. |
| 21 | Grenada | 81.90 | 2012 est. |
| 22 | Sint Maarten | 81.30 | 2008 est. |
| 23 | West Bank | 81.30 | 2012 est. |
| 24 | Malta | 80.90 | 2010 est. |
| 25 | Cyprus | 80.90 | 2012 est. |
| 26 | Saint Lucia | 80.20 | 2012 est. |
| 27 | Greece | 80.10 | 2012 est. |
| 28 | Djibouti | 80.00 | 2012 est. |
| 29 | Virgin Islands | 80.00 | 2003 est. |
| 30 | France | 79.80 | 2012 est. |
| 31 | United States | 79.70 | 2012 est. |
| 32 | Seychelles | 79.50 | 2012 est. |
| 33 | Panama | 79.40 | 2012 est. |
| 34 | Turks and Caicos Islands | 78.30 | 2012 est. |
| 35 | Antigua and Barbuda | 78.30 | 2012 est. |
| 36 | United Kingdom | 78.20 | 2012 est. |
| 37 | Qatar | 77.80 | 2012 est. |
| 38 | Belgium | 77.00 | 2012 est. |
| 39 | Liberia | 76.90 | 2002 est. |
| 40 | Palau | 76.80 | 2009 est. |
| 41 | Denmark | 76.60 | 2012 est. |
| 42 | French Polynesia | 76.10 | 2005 |
| 43 | Cape Verde | 76.10 | 2012 est. |
| 44 | Lebanon | 75.80 | 2012 est. |
| 45 | Montserrat | 75.10 | 2012 est. |
| 46 | Portugal | 74.80 | 2012 est. |
| 47 | Italy | 74.10 | 2012 est. |
| 48 | Cuba | 73.80 | 2012 est. |
| 49 | Saint Vincent and the Grenadines | 73.60 | 2012 est. |
| 50 | European Union | 73.50 | 2012 est. |
| 51 | Netherlands | 73.20 | 2012 est. |
| 52 | Costa Rica | 72.70 | 2012 est. |
| 53 | Spain | 72.60 | 2012 est. |
| 54 | Cayman Islands | 72.20 | 2012 est. |
| 55 | Singapore | 72.20 | 2010 est. |
| 56 | Mauritius | 72.00 | 2012 est. |
| 57 | Dominica | 71.70 | 2012 est. |
| 58 | Japan | 71.40 | 2012 est. |
| 59 | Congo, Republic of the | 71.30 | 2012 est. |
| 60 | Germany | 71.10 | 2012 est. |
| 61 | Switzerland | 71.00 | 2012 est. |
| 62 | Sweden | 70.90 | 2012 est. |
| 63 | Serbia | 70.80 | 2012 est. |
| 64 | New Zealand | 70.60 | 2012 est. |
| 65 | Iceland | 70.30 | 2012 est. |
| 66 | Croatia | 70.00 | 2012 est. |
| 67 | Slovenia | 69.70 | 2012 est. |
| 68 | Canada | 69.60 | 2012 est. |
| 69 | Finland | 69.60 | 2012 est. |
| 70 | New Caledonia | 69.60 | 2012 est. |
| 71 | Australia | 69.40 | 2012 est. |
| 72 | Fiji | 69.30 | 2012 est. |
| 73 | Anguilla | 69.30 | 2012 est. |
| 74 | Uruguay | 69.30 | 2012 est. |
| 75 | Latvia | 69.30 | 2012 est. |
| 76 | Austria | 69.10 | 2012 est. |
| 77 | Ireland | 69.00 | 2010 est. |
| 78 | Taiwan | 68.60 | 2012 est. |
| 79 | Lithuania | 68.40 | 2012 est. |
| 80 | Georgia | 68.00 | 2012 est. |
| 81 | Turkmenistan | 68.00 | 2012 est. |
| 82 | Kiribati | 67.80 | 2010 est. |
| 83 | Vanuatu | 67.60 | 2012 est. |
| 84 | Brazil | 67.20 | 2012 est. |
| 85 | Greenland | 67.00 | 2009 est. |
| 86 | Saudi Arabia | 66.90 | 2012 est. |
| 87 | Brunei | 66.60 | 2012 est. |
| 88 | Aruba | 66.30 | 2002 est. |
| 89 | Israel | 66.10 | 2012 est. |
| 90 | Estonia | 66.10 | 2012 est. |
| 91 | Angola | 65.80 | 2008 est. |
| 92 | Hungary | 65.70 | 2012 est. |
| 93 | Bosnia and Herzegovina | 65.60 | 2012 est. |
| 94 | India | 65.00 | 2011 est. |
| 95 | South Africa | 64.90 | 2012 est. |
| 96 | Jordan | 64.60 | 2012 est. |
| 97 | Kosovo | 64.50 | 2009 est. |
| 98 | Moldova | 63.90 | 2012 est. |
| 99 | Iraq | 63.80 | 2012 est. |
| 100 | Jamaica | 63.50 | 2012 est. |
| 101 | Bulgaria | 63.20 | 2012 est. |
| 102 | Guatemala | 63.20 | 2012 est. |
| 103 | Turkey | 63.00 | 2012 est. |
| 104 | Tonga | 62.50 | 2012 est. |
| 105 | Sao Tome and Principe | 62.40 | 2012 est. |
| 106 | Poland | 62.30 | 2012 est. |
| 107 | Samoa | 62.20 | 2012 est. |
| 108 | Mexico | 62.10 | 2012 est. |
| 109 | Senegal | 61.90 | 2012 est. |
| 110 | Dominican Republic | 61.90 | 2012 est. |
| 111 | Macedonia | 61.60 | 2012 est. |
| 112 | Tunisia | 61.50 | 2012 est. |
| 113 | Venezuela | 61.10 | 2012 est. |
| 114 | Kenya | 61.00 | 2012 est. |
| 115 | Algeria | 60.90 | 2012 est. |
| 116 | Nauru | 60.80 | NA |
| 117 | Paraguay | 60.80 | 2012 est. |
| 118 | San Marino | 60.70 | 2009 |
| 119 | Albania | 60.50 | 2012 est. |
| 120 | Honduras | 60.50 | 2012 est. |
| 121 | Tajikistan | 60.50 | 2012 est. |
| 122 | Slovakia | 59.80 | 2012 est. |
| 123 | Azerbaijan | 59.50 | 2012 est. |
| 124 | Gambia, The | 59.50 | 2012 est. |
| 125 | Chile | 59.50 | 2012 est. |
| 126 | El Salvador | 59.40 | 2012 est. |
| 127 | Somalia | 59.30 | 2011 est. |
| 128 | Romania | 59.20 | 2011 est. |
| 129 | Argentina | 59.10 | 2012 est. |
| 130 | Belize | 59.00 | 2012 est. |
| 131 | Trinidad and Tobago | 58.80 | 2012 est. |
| 132 | Lesotho | 58.70 | 2012 est. |
| 133 | Czech Republic | 58.60 | 2012 est. |
| 134 | Peru | 58.40 | 2012 est. |
| 135 | Namibia | 58.40 | 2012 est. |
| 136 | Russia | 58.00 | 2012 est. |
| 137 | Sri Lanka | 57.90 | 2012 est. |
| 138 | Libya | 57.90 | 2012 est. |
| 139 | Eritrea | 57.80 | 2012 est. |
| 140 | Benin | 57.70 | 2011 est. |
| 141 | Korea, South | 57.50 | 2012 est. |
| 142 | Ecuador | 57.50 | 2012 est. |
| 143 | Kuwait | 57.50 | 2012 est. |
| 144 | Solomon Islands | 57.40 | 2012 est. |
| 145 | Kazakhstan | 56.90 | 2011 est. |
| 146 | Ukraine | 56.80 | 2012 est. |
| 147 | Nicaragua | 56.70 | 2012 est. |
| 148 | Syria | 56.60 | 2012 est. |
| 149 | Central African Republic | 56.40 | 2012 est. |
| 150 | Philippines | 56.40 | 2012 est. |
