CIA - The World Factbook --  Inflation rate (consumer prices)   

This entry furnishes the annual percent change in consumer prices compared with the previous year's consumer prices.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Northern Mariana Islands | -2.70 | 2012 est. |
| 2 | Georgia | -0.90 | 2012 est. |
| 3 | Switzerland | -0.70 | 2012 est. |
| 4 | Japan | 0.00 | 2012 est. |
| 5 | Liechtenstein | 0.20 | 2011 |
| 6 | Kiribati | 0.20 | 2007 est. |
| 7 | Brunei | 0.50 | 2012 est. |
| 8 | Niger | 0.50 | 2012 est. |
| 9 | Aruba | 0.60 | 2012 est. |
| 10 | Ukraine | 0.60 | 2012 est. |
| 11 | United Arab Emirates | 0.70 | 2012 est. |
| 12 | Norway | 0.70 | 2012 est. |
| 13 | Sweden | 0.90 | 2012 est. |
| 14 | Andorra | 1.10 | 2012 est. |
| 15 | Azerbaijan | 1.10 | 2012 est. |
| 16 | French Polynesia | 1.10 | 2007 |
| 17 | New Zealand | 1.10 | 2012 est. |
| 18 | Cayman Islands | 1.20 | 2012 est. |
| 19 | Falkland Islands (Islas Malvinas) | 1.20 | 2003 |
| 20 | Morocco | 1.20 | 2012 est. |
| 21 | Tonga | 1.20 | 2012 est. |
| 22 | Belize | 1.30 | 2012 est. |
| 23 | Cote d'Ivoire | 1.30 | 2012 est. |
| 24 | Saint Kitts and Nevis | 1.40 | 2012 est. |
| 25 | Vanuatu | 1.40 | 2012 est. |
| 26 | Dominica | 1.40 | 2012 est. |
| 27 | Senegal | 1.40 | 2012 est. |
| 28 | Monaco | 1.50 | 2010 |
| 29 | Greece | 1.50 | 2012 est. |
| 30 | Canada | 1.50 | 2012 est. |
| 31 | Burma | 1.50 | 2012 est. |
| 32 | Malaysia | 1.70 | 2012 est. |
| 33 | Ireland | 1.70 | 2012 est. |
| 34 | Israel | 1.70 | 2012 est. |
| 35 | New Caledonia | 1.70 | 2012 est. |
| 36 | El Salvador | 1.80 | 2012 est. |
| 37 | Australia | 1.80 | 2012 est. |
| 38 | Taiwan | 1.90 | 2012 est. |
| 39 | Qatar | 1.90 | 2012 est. |
| 40 | Albania | 2.00 | 2012 est. |
| 41 | Bahamas, The | 2.00 | 2012 est. |
| 42 | Germany | 2.10 | 2012 est. |
| 43 | Bosnia and Herzegovina | 2.10 | 2012 est. |
| 44 | Mozambique | 2.10 | 2012 est. |
| 45 | United States | 2.10 | 2012 est. |
| 46 | Austria | 2.10 | 2012 est. |
| 47 | Samoa | 2.10 | 2012 est. |
| 48 | Guinea-Bissau | 2.10 | 2012 est. |
| 49 | Virgin Islands | 2.20 | 2003 |
| 50 | Cook Islands | 2.20 | 2011 est. |
| 51 | France | 2.20 | 2012 est. |
| 52 | Korea, South | 2.20 | 2012 est. |
| 53 | British Virgin Islands | 2.20 | 2012 est. |
| 54 | Faroe Islands | 2.30 | 2011 |
| 55 | Curacao | 2.30 | 2011 est. |
| 56 | Latvia | 2.30 | 2012 est. |
| 57 | Papua New Guinea | 2.30 | 2012 est. |
| 58 | Grenada | 2.40 | 2012 est. |
| 59 | Malta | 2.40 | 2012 est. |
| 60 | Cyprus | 2.40 | 2012 est. |
| 61 | Guyana | 2.40 | 2012 est. |
| 62 | Spain | 2.40 | 2012 est. |
| 63 | Denmark | 2.40 | 2012 est. |
| 64 | Bermuda | 2.40 | 2012 est. |
| 65 | Turks and Caicos Islands | 2.50 | 2012 est. |
| 66 | San Marino | 2.50 | 2012 |
| 67 | Cabo Verde | 2.50 | 2012 est. |
| 68 | Togo | 2.60 | 2012 est. |
| 69 | Slovenia | 2.60 | 2012 est. |
| 70 | Saint Vincent and the Grenadines | 2.60 | 2012 est. |
| 71 | China | 2.60 | 2012 est. |
