CIA - The World Factbook --  Central bank discount rate   

This entry provides the annualized interest rate a country's central bank charges commercial, depository banks for loans to meet temporary shortages of funds.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Zimbabwe | 975.00 | 31 December 2007 |
| 2 | Congo, Democratic Republic of the | 70.00 | 31 December 2009 est. |
| 3 | Angola | 30.00 | 31 December 2009 est. |
| 4 | Venezuela | 29.50 | 31 December 2009 |
| 5 | Sao Tome and Principe | 28.00 | 31 December 2008 |
| 6 | Costa Rica | 23.00 | 31 December 2009 est. |
| 7 | Guinea | 22.25 | 31 December 2005 |
| 8 | Ghana | 17.00 | 31 December 2008 |
| 9 | Malawi | 15.00 | 31 December 2008 |
| 10 | Turkey | 15.00 | 22 December 2009 |
| 11 | Zambia | 14.49 | 31 December 2008 |
| 12 | Pakistan | 14.00 | 31 December 2010 est. |
| 13 | Belarus | 13.50 | 31 December 2009 est. |
| 14 | Mauritania | 12.00 | 31 December 2007 |
| 15 | Burma | 12.00 | 31 December 2009 est. |
| 16 | Serbia | 12.00 | 17 January 2011 |
| 17 | Belize | 12.00 | 31 December 2009 est. |
| 18 | South Africa | 11.50 | 31 December 2008 |
| 19 | Rwanda | 11.25 | 31 December 2008 |
| 20 | Brazil | 11.00 | 31 December 2011 est. |
| 21 | Gambia, The | 11.00 | 31 December 2008 |
| 22 | Mongolia | 10.82 | 31 December 2009 est. |
| 23 | Lesotho | 10.66 | 31 December 2009 est. |
| 24 | Ukraine | 10.25 | 31 December 2009 est. |
| 25 | Lebanon | 10.00 | 31 December 2009 est. |
| 26 | Burundi | 10.00 | 31 December 2009 est. |
| 27 | Botswana | 10.00 | 31 December 2009 est. |
| 28 | Mozambique | 9.95 | 31 December 2009 est. |
| 29 | Uganda | 9.65 | 31 December 2009 est. |
| 30 | Croatia | 9.00 | 31 December 2010 est. |
| 31 | Uruguay | 8.75 | 31 December 2011 |
| 32 | Ecuador | 8.68 | 31 December 2010 |
| 33 | Egypt | 8.50 | 31 December 2009 est. |
| 34 | Russia | 8.00 | 31 December 2011 |
| 35 | Georgia | 8.00 | 25 December 2008 |
| 36 | Tajikistan | 8.00 | 31 December 2009 est. |
| 37 | Cape Verde | 7.50 | 31 December 2009 est. |
| 38 | Armenia | 7.25 | 2 December 2008 |
| 39 | Trinidad and Tobago | 7.25 | 31 December 2009 est. |
| 40 | Sri Lanka | 7.00 | 31 December 2011 est. |
| 41 | Hungary | 7.00 | 31 December 2011 |
| 42 | Vietnam | 7.00 | 31 December 2010 |
| 43 | Barbados | 7.00 | 31 December 2009 est. |
| 44 | Namibia | 7.00 | 31 December 2009 est. |
| 45 | Papua New Guinea | 6.92 | 31 December 2009 est. |
| 46 | Saint Lucia | 6.50 | 31 December 2009 est. |
| 47 | Saint Vincent and the Grenadines | 6.50 | 31 December 2009 est. |
| 48 | Swaziland | 6.50 | 31 December 2009 est. |
| 49 | Antigua and Barbuda | 6.50 | 31 December 2009 est. |
| 50 | Anguilla | 6.50 | 31 December 2009 est. |
| 51 | Dominica | 6.50 | 31 December 2009 est. |
| 52 | Grenada | 6.50 | 31 December 2008 |
