CIA - The World Factbook --  Population growth rate   

The average annual percent change in the population, resulting from a surplus (or deficit) of births over deaths and the balance of migrants entering and leaving a country. The rate may be positive or negative. The growth rate is a factor in determining how great a burden would be imposed on a country by the changing needs of its people for infrastructure (e.g., schools, hospitals, housing, roads), resources (e.g., food, water, electricity), and jobs. Rapid population growth can be seen as threatening by neighboring countries.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Qatar | 4.93 | 2012 est. |
| 2 | Zimbabwe | 4.36 | 2012 est. |
| 3 | Niger | 3.36 | 2012 est. |
| 4 | Uganda | 3.30 | 2012 est. |
| 5 | Turks and Caicos Islands | 3.17 | 2012 est. |
| 6 | Gaza Strip | 3.11 | 2012 est. |
| 7 | Burundi | 3.10 | 2012 est. |
| 8 | Burkina Faso | 3.07 | 2012 est. |
| 9 | United Arab Emirates | 3.06 | 2012 est. |
| 10 | Western Sahara | 3.03 | 2012 est. |
| 11 | Mali | 3.02 | 2012 est. |
| 12 | Ethiopia | 2.90 | 2012 est. |
| 13 | Zambia | 2.89 | 2012 est. |
| 14 | Benin | 2.88 | 2012 est. |
| 15 | Tanzania | 2.85 | 2012 est. |
| 16 | Congo, Republic of the | 2.85 | 2012 est. |
| 17 | Angola | 2.78 | 2012 est. |
| 18 | Malawi | 2.76 | 2012 est. |
| 19 | Rwanda | 2.75 | 2012 est. |
| 20 | Togo | 2.75 | 2012 est. |
| 21 | Madagascar | 2.68 | 2012 est. |
| 22 | Bahrain | 2.65 | 2012 est. |
| 23 | Guinea | 2.64 | 2012 est. |
| 24 | Liberia | 2.61 | 2012 est. |
| 25 | Equatorial Guinea | 2.61 | 2012 est. |
| 26 | Congo, Democratic Republic of the | 2.58 | 2012 est. |
| 27 | Yemen | 2.58 | 2012 est. |
| 28 | Nigeria | 2.55 | 2012 est. |
| 29 | Senegal | 2.53 | 2012 est. |
| 30 | Timor-Leste | 2.49 | 2012 est. |
| 31 | Kenya | 2.44 | 2012 est. |
| 32 | British Virgin Islands | 2.44 | 2012 est. |
| 33 | Mozambique | 2.44 | 2012 est. |
| 34 | Eritrea | 2.42 | 2012 est. |
| 35 | Iraq | 2.35 | 2012 est. |
| 36 | Gambia, The | 2.34 | 2012 est. |
| 37 | Mauritania | 2.32 | 2012 est. |
| 38 | Djibouti | 2.29 | 2012 est. |
| 39 | Sierra Leone | 2.28 | 2012 est. |
| 40 | Cayman Islands | 2.24 | 2012 est. |
| 41 | Afghanistan | 2.22 | 2012 est. |
| 42 | Ghana | 2.20 | 2012 est. |
| 43 | Solomon Islands | 2.17 | 2012 est. |
| 44 | Anguilla | 2.15 | 2012 est. |
| 45 | Central African Republic | 2.14 | 2012 est. |
| 46 | Vanuatu | 2.12 | 2012 est. |
| 47 | Cameroon | 2.08 | 2012 est. |
| 48 | West Bank | 2.06 | 2012 est. |
| 49 | Comoros | 2.06 | 2012 est. |
| 50 | Cote d'Ivoire | 2.04 | 2012 est. |
| 51 | Oman | 2.04 | 2012 est. |
| 52 | Belize | 2.01 | 2012 est. |
| 53 | Libya | 2.01 | 2012 est. |
| 54 | Sao Tome and Principe | 2.00 | 2012 est. |
| 55 | Singapore | 1.99 | 2012 est. |
| 56 | Chad | 1.98 | 2012 est. |
| 57 | Gabon | 1.98 | 2012 est. |
| 58 | Guinea-Bissau | 1.97 | 2012 est. |
| 59 | Guatemala | 1.95 | 2012 est. |
| 60 | Papua New Guinea | 1.94 | 2012 est. |
| 61 | Egypt | 1.92 | 2012 est. |
| 62 | Algeria | 1.92 | 2012 est. |
| 63 | Kuwait | 1.88 | 2012 est. |
| 64 | Sudan | 1.88 | 2012 est. |
| 65 | Marshall Islands | 1.87 | 2012 est. |
| 66 | Philippines | 1.87 | 2012 est. |
| 67 | Honduras | 1.84 | 2012 est. |
| 68 | Tajikistan | 1.82 | 2012 est. |
| 69 | Nepal | 1.77 | 2012 est. |
| 70 | Brunei | 1.69 | 2012 est. |
| 71 | Cambodia | 1.69 | 2012 est. |
| 72 | Bolivia | 1.66 | 2012 est. |
| 73 | Laos | 1.66 | 2012 est. |
| 74 | Somalia | 1.60 | 2012 est. |
| 75 | Bangladesh | 1.58 | 2012 est. |
| 76 | Cyprus | 1.57 | 2012 est. |
| 77 | Pakistan | 1.55 | 2012 est. |
| 78 | Malaysia | 1.54 | 2012 est. |
| 79 | Israel | 1.54 | 2012 est. |
| 80 | Saudi Arabia | 1.52 | 2012 est. |
| 81 | New Caledonia | 1.49 | 2012 est. |
| 82 | Botswana | 1.48 | 2012 est. |
| 83 | Mongolia | 1.47 | 2012 est. |
| 84 | Venezuela | 1.47 | 2012 est. |
| 85 | Cape Verde | 1.43 | 2012 est. |
| 86 | Ecuador | 1.42 | 2012 est. |
