CIA - The World Factbook --  Population growth rate   

Population growth rate compares the average annual percent change in populations, resulting from a surplus (or deficit) of births over deaths and the balance of migrants entering and leaving a country. The rate may be positive or negative.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Lebanon | 9.37 | 2014 est. |
| 2 | Zimbabwe | 4.36 | 2014 est. |
| 3 | South Sudan | 4.12 | 2014 est. |
| 4 | Jordan | 3.86 | 2014 est. |
| 5 | Qatar | 3.58 | 2014 est. |
| 6 | Malawi | 3.33 | 2014 est. |
| 7 | Niger | 3.28 | 2014 est. |
| 8 | Burundi | 3.28 | 2014 est. |
| 9 | Uganda | 3.24 | 2014 est. |
| 10 | Libya | 3.08 | 2014 est. |
| 11 | Burkina Faso | 3.05 | 2014 est. |
| 12 | Mali | 3.00 | 2014 est. |
| 13 | Gaza Strip | 2.91 | 2014 est. |
| 14 | Ethiopia | 2.89 | 2014 est. |
| 15 | Western Sahara | 2.89 | 2014 est. |
| 16 | Zambia | 2.88 | 2014 est. |
| 17 | Benin | 2.81 | 2014 est. |
| 18 | Tanzania | 2.80 | 2014 est. |
| 19 | Angola | 2.78 | 2014 est. |
| 20 | Yemen | 2.72 | 2014 est. |
| 21 | United Arab Emirates | 2.71 | 2014 est. |
| 22 | Togo | 2.71 | 2014 est. |
| 23 | Rwanda | 2.63 | 2014 est. |
| 24 | Guinea | 2.63 | 2014 est. |
| 25 | Madagascar | 2.62 | 2014 est. |
| 26 | Cameroon | 2.60 | 2014 est. |
| 27 | Turks and Caicos Islands | 2.58 | 2014 est. |
| 28 | Equatorial Guinea | 2.54 | 2014 est. |
| 29 | Liberia | 2.52 | 2014 est. |
| 30 | Congo, Democratic Republic of the | 2.50 | 2014 est. |
| 31 | Bahrain | 2.49 | 2014 est. |
| 32 | Senegal | 2.48 | 2014 est. |
| 33 | Nigeria | 2.47 | 2014 est. |
| 34 | Mozambique | 2.45 | 2014 est. |
| 35 | Timor-Leste | 2.44 | 2014 est. |
| 36 | British Virgin Islands | 2.36 | 2014 est. |
| 37 | Sierra Leone | 2.33 | 2014 est. |
| 38 | Eritrea | 2.30 | 2014 est. |
| 39 | Afghanistan | 2.29 | 2014 est. |
| 40 | Mauritania | 2.26 | 2014 est. |
| 41 | Djibouti | 2.23 | 2014 est. |
| 42 | Iraq | 2.23 | 2014 est. |
| 43 | Gambia, The | 2.23 | 2014 est. |
| 44 | Ghana | 2.19 | 2014 est. |
| 45 | Cayman Islands | 2.14 | 2014 est. |
| 46 | Central African Republic | 2.13 | 2014 est. |
| 47 | Kenya | 2.11 | 2014 est. |
| 48 | Solomon Islands | 2.07 | 2014 est. |
| 49 | Oman | 2.06 | 2014 est. |
| 50 | Anguilla | 2.06 | 2014 est. |
| 51 | Vanuatu | 2.01 | 2014 est. |
| 52 | West Bank | 1.99 | 2014 est. |
| 53 | Cote d'Ivoire | 1.96 | 2014 est. |
| 54 | Gabon | 1.94 | 2014 est. |
| 55 | Congo, Republic of the | 1.94 | 2014 est. |
| 56 | Guinea-Bissau | 1.93 | 2014 est. |
| 57 | Singapore | 1.92 | 2014 est. |
| 58 | Belize | 1.92 | 2014 est. |
| 59 | Chad | 1.92 | 2014 est. |
| 60 | Sao Tome and Principe | 1.89 | 2014 est. |
| 61 | Algeria | 1.88 | 2014 est. |
| 62 | Comoros | 1.87 | 2014 est. |
| 63 | Guatemala | 1.86 | 2014 est. |
| 64 | Egypt | 1.84 | 2014 est. |
| 65 | Papua New Guinea | 1.84 | 2014 est. |
| 66 | Nepal | 1.82 | 2014 est. |
| 67 | Philippines | 1.81 | 2014 est. |
| 68 | Sudan | 1.78 | 2014 est. |
| 69 | Tajikistan | 1.75 | 2014 est. |
| 70 | Somalia | 1.75 | 2014 est. |
| 71 | Honduras | 1.74 | 2014 est. |
| 72 | Marshall Islands | 1.72 | 2014 est. |
| 73 | Kuwait | 1.70 | 2014 est. |
| 74 | Brunei | 1.65 | 2014 est. |
| 75 | Cambodia | 1.63 | 2014 est. |
| 76 | Bolivia | 1.60 | 2014 est. |
| 77 | Bangladesh | 1.60 | 2014 est. |
| 78 | Laos | 1.59 | 2014 est. |
| 79 | Sint Maarten | 1.51 | 2013 est. |
| 80 | Pakistan | 1.49 | 2014 est. |
| 81 | Saudi Arabia | 1.49 | 2014 est. |
| 82 | Cyprus | 1.48 | 2014 est. |
| 83 | Malaysia | 1.47 | 2014 est. |
| 84 | Israel | 1.46 | 2014 est. |
| 85 | New Caledonia | 1.42 | 2014 est. |
| 86 | Venezuela | 1.42 | 2014 est. |
| 87 | Cabo Verde | 1.39 | 2014 est. |
| 88 | Ecuador | 1.37 | 2014 est. |
| 89 | Mongolia | 1.37 | 2014 est. |
| 90 | Aruba | 1.36 | 2014 est. |
| 91 | Panama | 1.35 | 2014 est. |
| 92 | Botswana | 1.26 | 2014 est. |
| 93 | Dominican Republic | 1.25 | 2014 est. |
| 94 | India | 1.25 | 2014 est. |
| 95 | Antigua and Barbuda | 1.25 | 2014 est. |
| 96 | Costa Rica | 1.24 | 2014 est. |
| 97 | Iran | 1.22 | 2014 est. |
| 98 | Mexico | 1.21 | 2014 est. |
| 99 | Ireland | 1.20 | 2014 est. |
| 100 | Paraguay | 1.19 | 2014 est. |
| 101 | Norway | 1.19 | 2014 est. |
| 102 | Kiribati | 1.18 | 2014 est. |
| 103 | Kazakhstan | 1.17 | 2014 est. |
| 104 | Turkmenistan | 1.14 | 2014 est. |
| 105 | Swaziland | 1.14 | 2014 est. |
| 106 | Bhutan | 1.13 | 2014 est. |
| 107 | Northern Mariana Islands | 1.13 | 2014 est. |
| 108 | Turkey | 1.12 | 2014 est. |
