CIA - The World Factbook --  Age structure   

This entry provides the distribution of the population according to age. Information is included by sex and age group (0-14 years, 15-64 years, 65 years and over). The age structure of a population affects a nation's key socioeconomic issues. Countries with young populations (high percentage under age 15) need to invest more in schools, while countries with older populations (high percentage ages 65 and over) need to invest more in the health sector. The age structure can also be used to help predict potential political issues. For example, the rapid growth of a young adult population unable to find employment can lead to unrest.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Northern Mariana Islands | 80.30 | 2009 est. |
| 2 | United Arab Emirates | 78.70 | 2009 est. |
| 3 | Qatar | 76.80 | 2009 est. |
| 4 | Singapore | 76.70 | 2009 est. |
| 5 | Macau | 76.20 | 2009 est. |
| 6 | Hong Kong | 74.60 | 2009 est. |
| 7 | British Virgin Islands | 74.40 | 2009 est. |
| 8 | Maldives | 73.80 | 2009 est. |
| 9 | Moldova | 73.30 | 2009 est. |
| 10 | Iran | 72.90 | 2009 est. |
| 11 | Trinidad and Tobago | 72.60 | 2009 est. |
| 12 | Taiwan | 72.60 | 2009 est. |
| 13 | Korea, South | 72.30 | 2009 est. |
| 14 | Andorra | 72.20 | 2009 est. |
| 15 | China | 72.10 | 2009 est. |
| 16 | Slovakia | 71.70 | 2009 est. |
| 17 | Poland | 71.60 | 2009 est. |
| 18 | Russia | 71.50 | 2009 est. |
| 19 | Barbados | 71.30 | 2009 est. |
| 20 | Belarus | 71.30 | 2009 est. |
| 21 | Armenia | 71.10 | 2009 est. |
| 22 | Cayman Islands | 71.10 | 2009 est. |
| 23 | Czech Republic | 71.00 | 2009 est. |
| 24 | Palau | 70.80 | 2009 est. |
| 25 | Bosnia and Herzegovina | 70.70 | 2009 est. |
| 26 | Kuwait | 70.70 | 2009 est. |
| 27 | Saint Barthelemy | 70.60 | 2009 est. |
| 28 | Thailand | 70.50 | 2009 est. |
| 29 | Cuba | 70.40 | 2009 est. |
| 30 | Mauritius | 70.40 | 2009 est. |
| 31 | Saint Helena | 70.40 | 2009 est. |
| 32 | Aruba | 70.30 | 2009 est. |
| 33 | Montenegro | 70.30 | 2009 est. |
| 34 | Ukraine | 70.30 | 2009 est. |
| 35 | Bahrain | 70.20 | 2009 est. |
| 36 | Kazakhstan | 70.20 | 2009 est. |
| 37 | Brunei | 70.10 | 2009 est. |
| 38 | Greenland | 70.10 | 2009 est. |
| 39 | Tunisia | 70.10 | 2009 est. |
| 40 | Seychelles | 70.10 | 2009 est. |
| 41 | Slovenia | 69.90 | 2009 est. |
| 42 | Romania | 69.70 | 2009 est. |
| 43 | Latvia | 69.60 | 2009 est. |
| 44 | Lithuania | 69.60 | 2009 est. |
| 45 | Algeria | 69.50 | 2009 est. |
| 46 | Azerbaijan | 69.40 | 2009 est. |
| 47 | Liechtenstein | 69.40 | 2009 est. |
| 48 | Vietnam | 69.40 | 2009 est. |
| 49 | Malta | 69.40 | 2009 est. |
| 50 | Macedonia | 69.40 | 2009 est. |
| 51 | Korea, North | 69.40 | 2009 est. |
| 52 | Burma | 69.30 | 2009 est. |
| 53 | Hungary | 69.30 | 2009 est. |
| 54 | French Polynesia | 68.90 | 2009 est. |
| 55 | Canada | 68.70 | 2009 est. |
| 56 | Guyana | 68.70 | 2009 est. |
| 57 | Bulgaria | 68.50 | 2009 est. |
| 58 | Cyprus | 68.50 | 2009 est. |
| 59 | Switzerland | 68.10 | 2009 est. |
| 60 | Sri Lanka | 68.00 | 2009 est. |
| 61 | Australia | 67.90 | 2009 est. |
| 62 | Mongolia | 67.90 | 2009 est. |
| 63 | Anguilla | 67.80 | 2009 est. |
| 64 | Chile | 67.80 | 2009 est. |
| 65 | Serbia | 67.80 | 2009 est. |
| 66 | Jersey | 67.70 | 2009 est. |
| 67 | Netherlands | 67.70 | 2009 est. |
| 68 | Netherlands Antilles | 67.70 | 2009 est. |
| 69 | Georgia | 67.60 | 2009 est. |
| 70 | Austria | 67.50 | 2009 est. |
| 71 | Croatia | 67.50 | 2009 est. |
| 72 | Guernsey | 67.50 | 2009 est. |
| 73 | Saint Martin | 67.50 | 2009 est. |
| 74 | Estonia | 67.50 | 2009 est. |
| 75 | Bermuda | 67.50 | 2009 est. |
| 76 | Spain | 67.40 | 2009 est. |
| 77 | European Union | 67.22 | 2009 est. |
| 78 | Bahamas, The | 67.20 | 2009 est. |
| 79 | Albania | 67.10 | 2009 est. |
| 80 | Costa Rica | 67.10 | 2009 est. |
| 81 | Lebanon | 67.10 | 2009 est. |
| 82 | Iceland | 67.10 | 2009 est. |
| 83 | United Kingdom | 67.10 | 2009 est. |
| 84 | Ireland | 67.10 | 2009 est. |
| 85 | United States | 67.00 | 2009 est. |
| 86 | Uzbekistan | 67.00 | 2009 est. |
| 87 | Gibraltar | 66.90 | 2009 est. |
| 88 | Turkmenistan | 66.90 | 2009 est. |
| 89 | Brazil | 66.80 | 2009 est. |
| 90 | Finland | 66.80 | 2009 est. |
| 91 | Luxembourg | 66.70 | 2009 est. |
| 92 | Turkey | 66.70 | 2009 est. |
| 93 | Antigua and Barbuda | 66.60 | 2009 est. |
| 94 | Greece | 66.60 | 2009 est. |
| 95 | Suriname | 66.60 | 2009 est. |
| 96 | New Zealand | 66.50 | 2009 est. |
| 97 | Saint Pierre and Miquelon | 66.50 | 2009 est. |
| 98 | Saint Lucia | 66.40 | 2009 est. |
| 99 | Saint Vincent and the Grenadines | 66.40 | 2009 est. |
| 100 | Belgium | 66.30 | 2009 est. |
| 101 | Wallis and Futuna | 66.30 | 2009 est. |
| 102 | Italy | 66.30 | 2009 est. |
| 103 | Norway | 66.20 | 2009 est. |
| 104 | Germany | 66.10 | 2009 est. |
| 105 | Portugal | 66.10 | 2009 est. |
| 106 | Indonesia | 66.00 | 2009 est. |
| 107 | Puerto Rico | 66.00 | 2009 est. |
| 108 | Isle of Man | 66.00 | 2009 est. |
| 109 | Saint Kitts and Nevis | 65.90 | 2009 est. |
| 110 | Virgin Islands | 65.90 | 2009 est. |
| 111 | Denmark | 65.80 | 2009 est. |
| 112 | New Caledonia | 65.80 | 2009 est. |
| 113 | South Africa | 65.80 | 2009 est. |
| 114 | Dominica | 65.80 | 2009 est. |
| 115 | San Marino | 65.80 | 2009 est. |
| 116 | Kosovo | 65.70 | 2009 est. |
| 117 | Turks and Caicos Islands | 65.60 | 2009 est. |
| 118 | Tuvalu | 65.60 | 2009 est. |
| 119 | Montserrat | 65.50 | 2009 est. |
| 120 | Sweden | 65.50 | 2009 est. |
| 121 | Colombia | 65.40 | 2009 est. |
| 122 | Vanuatu | 65.30 | 2009 est. |
| 123 | Grenada | 65.20 | 2009 est. |
| 124 | Peru | 65.20 | 2009 est. |
| 125 | France | 65.00 | 2009 est. |
| 126 | Fiji | 64.90 | 2009 est. |
| 127 | Morocco | 64.70 | 2009 est. |
| 128 | Mexico | 64.60 | 2009 est. |
| 129 | Jordan | 64.50 | 2009 est. |
| 130 | Kyrgyzstan | 64.50 | 2009 est. |
| 131 | Bhutan | 64.30 | 2009 est. |
| 132 | Japan | 64.30 | 2009 est. |
| 133 | Venezuela | 64.30 | 2009 est. |
| 134 | Uruguay | 64.30 | 2009 est. |
| 135 | Faroe Islands | 64.00 | 2009 est. |
| 136 | Norfolk Island | 63.90 | 2009 est. |
| 137 | Panama | 63.90 | 2009 est. |
| 138 | Cambodia | 63.80 | 2009 est. |
| 139 | Egypt | 63.80 | 2009 est. |
| 140 | Cook Islands | 63.70 | 2009 est. |
| 141 | India | 63.60 | 2009 est. |
| 142 | Malaysia | 63.60 | 2009 est. |
| 143 | Argentina | 63.50 | 2009 est. |
| 144 | Nauru | 63.20 | 2009 est. |
| 145 | Nicaragua | 62.90 | 2009 est. |
| 146 | Tonga | 62.90 | 2009 est. |
| 147 | American Samoa | 62.70 | 2009 est. |
| 148 | Ecuador | 62.70 | 2009 est. |
| 149 | Libya | 62.70 | 2009 est. |
| 150 | Dominican Republic | 62.70 | 2009 est. |
| 151 | Monaco | 62.40 | 2009 est. |
| 152 | Micronesia, Federated States of | 62.30 | 2009 est. |
| 153 | Israel | 62.30 | 2009 est. |
| 154 | Tajikistan | 62.10 | 2009 est. |
| 155 | Timor-Leste | 61.90 | 2009 est. |
| 156 | Botswana | 61.40 | 2009 est. |
| 157 | Bangladesh | 61.40 | 2009 est. |
| 158 | Jamaica | 61.10 | 2009 est. |
| 159 | Syria | 60.80 | 2009 est. |
| 160 | Philippines | 60.60 | 2009 est. |
| 161 | Lesotho | 60.20 | 2009 est. |
| 162 | Namibia | 60.20 | 2009 est. |
| 163 | Bolivia | 60.00 | 2009 est. |
| 164 | Saudi Arabia | 59.50 | 2009 est. |
| 165 | El Salvador | 59.30 | 2009 est. |
| 166 | Nepal | 59.20 | 2009 est. |
| 167 | Ghana | 59.10 | 2009 est. |
| 168 | West Bank | 59.10 | 2009 est. |
| 169 | Kiribati | 59.00 | 2009 est. |
| 170 | Papua New Guinea | 59.00 | 2009 est. |
| 171 | Belize | 58.60 | 2009 est. |
| 172 | Pakistan | 58.60 | 2009 est. |
| 173 | Cape Verde | 58.50 | 2009 est. |
| 174 | Haiti | 58.50 | 2009 est. |
| 175 | Marshall Islands | 58.50 | 2009 est. |
| 176 | Honduras | 58.30 | 2009 est. |
| 177 | Iraq | 58.20 | 2009 est. |
| 178 | Paraguay | 58.10 | 2009 est. |
| 179 | Solomon Islands | 57.10 | 2009 est. |
| 180 | Swaziland | 56.90 | 2009 est. |
| 181 | Guatemala | 56.80 | 2009 est. |
| 182 | Sudan | 56.80 | 2009 est. |
| 183 | Samoa | 56.70 | 2009 est. |
| 184 | Cote d'Ivoire | 56.60 | 2009 est. |
| 185 | Laos | 56.10 | 2009 est. |
| 186 | Guinea-Bissau | 56.10 | 2009 est. |
| 187 | Cameroon | 55.90 | 2009 est. |
| 188 | Mauritania | 55.70 | 2009 est. |
| 189 | Togo | 55.70 | 2009 est. |
| 190 | Nigeria | 55.50 | 2009 est. |
| 191 | Rwanda | 55.40 | 2009 est. |
| 192 | Kenya | 55.10 | 2009 est. |
| 193 | Central African Republic | 55.00 | 2009 est. |
| 194 | Comoros | 54.80 | 2009 est. |
| 195 | Senegal | 54.80 | 2009 est. |
| 196 | Oman | 54.50 | 2009 est. |
| 197 | Tanzania | 54.10 | 2009 est. |
| 198 | Equatorial Guinea | 54.00 | 2009 est. |
| 199 | Gabon | 53.90 | 2009 est. |
