CIA - The World Factbook --  Urbanization   

This entry provides two measures of the degree of urbanization of a population. The first, urban population, describes the percentage of the total population living in urban areas, as defined by the country. The second, rate of urbanization, describes the projected average rate of change of the size of the urban population over the given period of time. Additionally, the World entry includes a list of the ten largest urban agglomerations. An urban agglomeration is defined as comprising the city or town proper and also the suburban fringe or thickly settled territory lying outside of, but adjacent to, the boundaries of the city.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Singapore | 100.00 | NA |
| 2 | Macau | 100.00 | NA |
| 3 | Monaco | 100.00 | NA |
| 4 | Nauru | 100.00 | NA |
| 5 | Gibraltar | 100.00 | NA |
| 6 | Hong Kong | 100.00 | NA |
| 7 | Anguilla | 100.00 | NA |
| 8 | Bermuda | 100.00 | NA |
| 9 | Cayman Islands | 100.00 | NA |
| 10 | Holy See (Vatican City) | 100.00 | NA |
| 11 | Puerto Rico | 99.00 | NA |
| 12 | Qatar | 98.80 | NA |
| 13 | Kuwait | 98.30 | NA |
| 14 | Belgium | 97.00 | NA |
| 15 | Malta | 95.00 | NA |
| 16 | Virgin Islands | 95.00 | NA |
| 17 | San Marino | 94.00 | NA |
| 18 | Guam | 93.00 | NA |
| 19 | American Samoa | 93.00 | NA |
| 20 | Turks and Caicos Islands | 93.00 | NA |
| 21 | Venezuela | 93.00 | NA |
| 22 | Iceland | 93.00 | NA |
| 23 | Uruguay | 92.00 | NA |
| 24 | Argentina | 92.00 | NA |
| 25 | Israel | 91.90 | NA |
| 26 | Japan | 91.30 | NA |
| 27 | Saint Pierre and Miquelon | 91.00 | NA |
| 28 | Northern Mariana Islands | 91.00 | NA |
| 29 | Chile | 89.00 | NA |
| 30 | Australia | 89.00 | NA |
| 31 | Bahrain | 88.70 | NA |
| 32 | Andorra | 88.00 | NA |
| 33 | Lebanon | 87.20 | NA |
| 34 | Brazil | 87.00 | NA |
| 35 | Denmark | 86.90 | NA |
| 36 | Gabon | 86.20 | NA |
| 37 | New Zealand | 86.00 | NA |
| 38 | Finland | 85.00 | NA |
| 39 | Sweden | 85.00 | NA |
| 40 | Luxembourg | 85.00 | NA |
| 41 | France | 85.00 | NA |
| 42 | United Arab Emirates | 84.40 | NA |
| 43 | Greenland | 84.00 | NA |
| 44 | Bahamas, The | 84.00 | NA |
| 45 | Korea, South | 83.20 | NA |
| 46 | Netherlands | 83.00 | NA |
| 47 | Palau | 83.00 | NA |
| 48 | Jordan | 82.70 | NA |
| 49 | Saudi Arabia | 82.30 | NA |
| 50 | United States | 82.00 | NA |
| 51 | Western Sahara | 82.00 | NA |
| 52 | Canada | 81.00 | NA |
| 53 | United Kingdom | 80.00 | NA |
| 54 | Norway | 79.00 | NA |
| 55 | Mexico | 78.00 | NA |
| 56 | Libya | 77.70 | NA |
| 57 | Djibouti | 77.10 | NA |
| 58 | Spain | 77.00 | NA |
| 59 | Peru | 77.00 | NA |
| 60 | Brunei | 76.00 | NA |
| 61 | Cook Islands | 75.00 | NA |
| 62 | Cuba | 75.00 | NA |
| 63 | Panama | 75.00 | NA |
| 64 | Colombia | 75.00 | NA |
| 65 | Belarus | 75.00 | NA |
| 66 | West Bank | 74.30 | NA |
| 67 | Gaza Strip | 74.30 | NA |
| 68 | Switzerland | 74.00 | NA |
| 69 | Falkland Islands (Islas Malvinas) | 74.00 | NA |
| 70 | Germany | 74.00 | NA |
| 71 | Russia | 73.80 | NA |
| 72 | Czech Republic | 73.40 | NA |
| 73 | Oman | 73.40 | NA |
| 74 | Bulgaria | 73.10 | NA |
| 75 | Algeria | 73.00 | NA |
| 76 | Malaysia | 72.80 | NA |
| 77 | Marshall Islands | 72.00 | NA |
| 78 | Turkey | 71.50 | NA |
| 79 | Cyprus | 70.50 | NA |
| 80 | Hungary | 69.50 | NA |
| 81 | Estonia | 69.50 | NA |
| 82 | Iran | 69.10 | NA |
| 83 | Suriname | 69.00 | NA |
| 84 | Dominican Republic | 69.00 | NA |
| 85 | Ukraine | 68.90 | NA |
| 86 | Mongolia | 68.50 | NA |
| 87 | Italy | 68.00 | NA |
| 88 | Austria | 68.00 | NA |
| 89 | Latvia | 68.00 | NA |
| 90 | Dominica | 67.00 | NA |
| 91 | Lithuania | 67.00 | NA |
| 92 | Bolivia | 67.00 | NA |
| 93 | Ecuador | 67.00 | NA |
| 94 | Iraq | 66.50 | NA |
| 95 | Tunisia | 66.30 | NA |
| 96 | Armenia | 64.10 | NA |
| 97 | Costa Rica | 64.00 | NA |
| 98 | El Salvador | 64.00 | NA |
| 99 | Congo, Republic of the | 63.70 | NA |
| 100 | Sao Tome and Principe | 62.70 | NA |
| 101 | Cabo Verde | 62.60 | NA |
| 102 | South Africa | 62.00 | NA |
| 103 | Ireland | 62.00 | NA |
| 104 | Botswana | 61.70 | NA |
| 105 | Montenegro | 61.00 | NA |
| 106 | Portugal | 61.00 | NA |
| 107 | Greece | 61.00 | NA |
| 108 | Paraguay | 61.00 | NA |
| 109 | Poland | 60.90 | NA |
| 110 | Korea, North | 60.30 | NA |
| 111 | Angola | 59.20 | NA |
| 112 | Macedonia | 59.00 | NA |
| 113 | Croatia | 58.00 | NA |
| 114 | Gambia, The | 57.30 | NA |
| 115 | Nicaragua | 57.00 | NA |
| 116 | Morocco | 57.00 | NA |
| 117 | New Caledonia | 57.00 | NA |
| 118 | Syria | 56.10 | NA |
| 119 | Serbia | 56.00 | NA |
| 120 | Slovakia | 54.70 | NA |
| 121 | Azerbaijan | 53.60 | NA |
| 122 | Seychelles | 53.60 | NA |
| 123 | Kazakhstan | 53.60 | NA |
| 124 | Georgia | 52.80 | NA |
| 125 | Romania | 52.80 | NA |
| 126 | Cameroon | 52.10 | NA |
| 127 | Fiji | 52.00 | NA |
| 128 | Albania | 52.00 | NA |
| 129 | Belize | 52.00 | NA |
| 130 | Haiti | 52.00 | NA |
| 131 | Honduras | 52.00 | NA |
| 132 | Jamaica | 52.00 | NA |
| 133 | Ghana | 51.90 | NA |
| 134 | Cote d'Ivoire | 51.30 | NA |
| 135 | Isle of Man | 51.00 | NA |
| 136 | French Polynesia | 51.00 | NA |
| 137 | Indonesia | 50.70 | NA |
| 138 | China | 50.60 | NA |
| 139 | Tuvalu | 50.00 | NA |
| 140 | Slovenia | 50.00 | NA |
| 141 | Nigeria | 49.60 | NA |
| 142 | Saint Vincent and the Grenadines | 49.00 | NA |
| 143 | Guatemala | 49.00 | NA |
| 144 | Bosnia and Herzegovina | 49.00 | NA |
| 145 | Philippines | 48.80 | NA |
| 146 | Turkmenistan | 48.70 | NA |
| 147 | Liberia | 48.20 | NA |
| 148 | Moldova | 47.70 | NA |
| 149 | Aruba | 47.00 | NA |
| 150 | Benin | 44.90 | NA |
| 151 | Kiribati | 44.00 | NA |
| 152 | Barbados | 44.00 | NA |
| 153 | Guinea-Bissau | 43.90 | NA |
