CIA - The World Factbook --  Urbanization   

This entry provides two measures of the degree of urbanization of a population. The first, urban population, describes the percentage of the total population living in urban areas, as defined by the country. The second, rate of urbanization, describes the projected average rate of change of the size of the urban population over the given period of time. Additionally, the World entry includes a list of the ten largest urban agglomerations. An urban agglomeration is defined as comprising the city or town proper and also the suburban fringe or thickly settled territory lying outside of, but adjacent to, the boundaries of the city.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Anguilla | 100.00 | NA |
| 2 | Bermuda | 100.00 | NA |
| 3 | Cayman Islands | 100.00 | NA |
| 4 | Gibraltar | 100.00 | NA |
| 5 | Holy See (Vatican City) | 100.00 | NA |
| 6 | Macau | 100.00 | NA |
| 7 | Monaco | 100.00 | NA |
| 8 | Nauru | 100.00 | NA |
| 9 | Singapore | 100.00 | NA |
| 10 | Hong Kong | 100.00 | NA |
| 11 | Puerto Rico | 99.00 | NA |
| 12 | Kuwait | 98.00 | NA |
| 13 | Belgium | 97.00 | NA |
| 14 | Qatar | 96.00 | NA |
| 15 | Malta | 95.00 | NA |
| 16 | Virgin Islands | 95.00 | NA |
| 17 | San Marino | 94.00 | NA |
| 18 | Turks and Caicos Islands | 93.00 | NA |
| 19 | Venezuela | 93.00 | NA |
| 20 | Iceland | 93.00 | NA |
| 21 | American Samoa | 93.00 | NA |
| 22 | Israel | 92.00 | NA |
| 23 | Uruguay | 92.00 | NA |
| 24 | Argentina | 92.00 | NA |
| 25 | Saint Pierre and Miquelon | 91.00 | NA |
| 26 | Northern Mariana Islands | 91.00 | NA |
| 27 | Chile | 89.00 | NA |
| 28 | Australia | 89.00 | NA |
| 29 | Bahrain | 89.00 | NA |
| 30 | Andorra | 88.00 | NA |
| 31 | Denmark | 87.00 | NA |
| 32 | Brazil | 87.00 | NA |
| 33 | Lebanon | 87.00 | NA |
| 34 | New Zealand | 86.00 | NA |
| 35 | Gabon | 86.00 | NA |
| 36 | Sweden | 85.00 | NA |
| 37 | Luxembourg | 85.00 | NA |
| 38 | France | 85.00 | NA |
| 39 | Finland | 85.00 | NA |
| 40 | United Arab Emirates | 84.00 | NA |
| 41 | Greenland | 84.00 | NA |
| 42 | Bahamas, The | 84.00 | NA |
| 43 | Netherlands | 83.00 | NA |
| 44 | Palau | 83.00 | NA |
| 45 | Korea, South | 83.00 | NA |
| 46 | Western Sahara | 82.00 | NA |
| 47 | United States | 82.00 | NA |
| 48 | Saudi Arabia | 82.00 | NA |
| 49 | Canada | 81.00 | NA |
| 50 | United Kingdom | 80.00 | NA |
| 51 | Norway | 79.00 | NA |
| 52 | Jordan | 79.00 | NA |
| 53 | Libya | 78.00 | NA |
| 54 | Mexico | 78.00 | NA |
| 55 | Peru | 77.00 | NA |
| 56 | Spain | 77.00 | NA |
| 57 | Brunei | 76.00 | NA |
| 58 | Djibouti | 76.00 | NA |
| 59 | Panama | 75.00 | NA |
| 60 | Cook Islands | 75.00 | NA |
| 61 | Cuba | 75.00 | NA |
| 62 | Colombia | 75.00 | NA |
| 63 | Belarus | 75.00 | NA |
| 64 | Switzerland | 74.00 | NA |
| 65 | Falkland Islands (Islas Malvinas) | 74.00 | NA |
| 66 | Germany | 74.00 | NA |
| 67 | Czech Republic | 74.00 | NA |
| 68 | Russia | 73.00 | NA |
| 69 | Oman | 73.00 | NA |
| 70 | Marshall Islands | 72.00 | NA |
| 71 | Malaysia | 72.00 | NA |
| 72 | Gaza Strip | 72.00 | NA |
| 73 | West Bank | 72.00 | NA |
| 74 | Bulgaria | 71.00 | NA |
| 75 | Iran | 71.00 | NA |
| 76 | Cyprus | 70.00 | NA |
| 77 | Turkey | 70.00 | NA |
| 78 | Ukraine | 69.00 | NA |
| 79 | Estonia | 69.00 | NA |
| 80 | Dominican Republic | 69.00 | NA |
| 81 | Suriname | 69.00 | NA |
| 82 | Hungary | 68.00 | NA |
| 83 | Austria | 68.00 | NA |
| 84 | Latvia | 68.00 | NA |
| 85 | Italy | 68.00 | NA |
| 86 | Tunisia | 67.00 | NA |
| 87 | Japan | 67.00 | NA |
| 88 | Ecuador | 67.00 | NA |
| 89 | Bolivia | 67.00 | NA |
| 90 | Dominica | 67.00 | NA |
| 91 | Lithuania | 67.00 | NA |
| 92 | Algeria | 66.00 | NA |
| 93 | Iraq | 66.00 | NA |
| 94 | Armenia | 64.00 | NA |
| 95 | El Salvador | 64.00 | NA |
| 96 | Costa Rica | 64.00 | NA |
| 97 | South Africa | 62.00 | NA |
| 98 | Sao Tome and Principe | 62.00 | NA |
| 99 | Ireland | 62.00 | NA |
| 100 | Congo, Republic of the | 62.00 | NA |
| 101 | Mongolia | 62.00 | NA |
| 102 | Greece | 61.00 | NA |
| 103 | Montenegro | 61.00 | NA |
| 104 | Paraguay | 61.00 | NA |
| 105 | Cape Verde | 61.00 | NA |
| 106 | Portugal | 61.00 | NA |
| 107 | Botswana | 61.00 | NA |
| 108 | Poland | 61.00 | NA |
| 109 | Korea, North | 60.00 | NA |
| 110 | Kazakhstan | 59.00 | NA |
| 111 | Angola | 59.00 | NA |
| 112 | Macedonia | 59.00 | NA |
| 113 | Croatia | 58.00 | NA |
| 114 | Gambia, The | 58.00 | NA |
| 115 | Cameroon | 58.00 | NA |
| 116 | Morocco | 58.00 | NA |
| 117 | Romania | 57.00 | NA |
| 118 | Nicaragua | 57.00 | NA |
| 119 | New Caledonia | 57.00 | NA |
| 120 | Serbia | 56.00 | NA |
| 121 | Syria | 56.00 | NA |
| 122 | Slovakia | 55.00 | NA |
| 123 | Seychelles | 55.00 | NA |
| 124 | Georgia | 53.00 | NA |
| 125 | Haiti | 52.00 | NA |
| 126 | Honduras | 52.00 | NA |
| 127 | Jamaica | 52.00 | NA |
| 128 | Fiji | 52.00 | NA |
| 129 | Albania | 52.00 | NA |
| 130 | Belize | 52.00 | NA |
| 131 | Azerbaijan | 52.00 | NA |
| 132 | Isle of Man | 51.00 | NA |
| 133 | Ghana | 51.00 | NA |
| 134 | French Polynesia | 51.00 | NA |
| 135 | Cote d'Ivoire | 51.00 | NA |
| 136 | Slovenia | 50.00 | NA |
| 137 | Nigeria | 50.00 | NA |
| 138 | Turkmenistan | 50.00 | NA |
| 139 | Tuvalu | 50.00 | NA |
| 140 | Philippines | 49.00 | NA |
| 141 | Bosnia and Herzegovina | 49.00 | NA |
| 142 | Guatemala | 49.00 | NA |
| 143 | Saint Vincent and the Grenadines | 49.00 | NA |
| 144 | Liberia | 48.00 | NA |
| 145 | Moldova | 47.00 | NA |
| 146 | China | 47.00 | NA |
| 147 | Aruba | 47.00 | NA |
| 148 | Indonesia | 44.00 | NA |
| 149 | Barbados | 44.00 | NA |
| 150 | Kiribati | 44.00 | NA |
| 151 | Egypt | 43.40 | NA |
| 152 | Togo | 43.00 | NA |
| 153 | Senegal | 42.00 | NA |
| 154 | Benin | 42.00 | NA |
| 155 | Mauritius | 42.00 | NA |
| 156 | Mauritania | 41.00 | NA |
| 157 | British Virgin Islands | 41.00 | NA |
| 158 | Saint Helena, Ascension, and Tristan da Cunha | 40.00 | NA |
| 159 | Sudan | 40.00 | NA |
| 160 | Faroe Islands | 40.00 | NA |
| 161 | Equatorial Guinea | 40.00 | NA |
| 162 | Maldives | 40.00 | NA |
| 163 | Grenada | 39.00 | NA |
| 164 | Central African Republic | 39.00 | NA |
| 165 | Sierra Leone | 38.00 | NA |
| 166 | Namibia | 38.00 | NA |
| 167 | Niue | 38.00 | NA |
| 168 | Mozambique | 38.00 | NA |
| 169 | Zimbabwe | 38.00 | NA |
| 170 | Somalia | 37.00 | NA |
| 171 | Uzbekistan | 36.00 | NA |
| 172 | Pakistan | 36.00 | NA |
| 173 | Mali | 36.00 | NA |
| 174 | Zambia | 36.00 | NA |
| 175 | Guinea | 35.00 | NA |
| 176 | Congo, Democratic Republic of the | 35.00 | NA |
| 177 | Bhutan | 35.00 | NA |
| 178 | Kyrgyzstan | 35.00 | NA |
| 179 | Burma | 34.00 | NA |
| 180 | Thailand | 34.00 | NA |
| 181 | Laos | 33.00 | NA |
| 182 | Saint Kitts and Nevis | 32.00 | NA |
| 183 | Yemen | 32.00 | NA |
| 184 | Jersey | 31.00 | NA |
| 185 | Guernsey | 31.00 | NA |
| 186 | Guinea-Bissau | 30.00 | NA |
| 187 | Vietnam | 30.00 | NA |
| 188 | Antigua and Barbuda | 30.00 | NA |
| 189 | Madagascar | 30.00 | NA |
| 190 | India | 30.00 | NA |
| 191 | Guyana | 29.00 | NA |
| 192 | Saint Lucia | 28.00 | NA |
| 193 | Timor-Leste | 28.00 | NA |
| 194 | Comoros | 28.00 | NA |
| 195 | Chad | 28.00 | NA |
| 196 | Bangladesh | 28.00 | NA |
| 197 | Lesotho | 27.00 | NA |
| 198 | Tajikistan | 26.00 | NA |
| 199 | Vanuatu | 26.00 | NA |
| 200 | Burkina Faso | 26.00 | NA |
| 201 | Tanzania | 26.00 | NA |
| 202 | Tonga | 23.00 | NA |
| 203 | Afghanistan | 23.00 | NA |
| 204 | Micronesia, Federated States of | 23.00 | NA |
| 205 | South Sudan | 22.00 | 2009 est. |
| 206 | Eritrea | 22.00 | NA |
| 207 | Kenya | 22.00 | NA |
| 208 | Swaziland | 21.00 | NA |
| 209 | Samoa | 20.00 | NA |
| 210 | Cambodia | 20.00 | NA |
| 211 | Malawi | 20.00 | NA |
| 212 | Rwanda | 19.00 | NA |
| 213 | Solomon Islands | 19.00 | NA |
| 214 | Nepal | 19.00 | NA |
| 215 | Ethiopia | 17.00 | NA |
| 216 | Niger | 17.00 | NA |
| 217 | Trinidad and Tobago | 14.00 | NA |
| 218 | Sri Lanka | 14.00 | NA |
| 219 | Montserrat | 14.00 | NA |
| 220 | Liechtenstein | 14.00 | NA |
| 221 | Uganda | 13.00 | NA |
