CIA - The World Factbook --  Land use   

This entry contains the percentage shares of total land area for three different types of land use: arable land - land cultivated for crops like wheat, maize, and rice that are replanted after each harvest; permanent crops - land cultivated for crops like citrus, coffee, and rubber that are not replanted after each harvest; includes land under flowering shrubs, fruit trees, nut trees, and vines, but excludes land under trees grown for wood or timber; other - any land not arable or under permanent crops; includes permanent meadows and pastures, forests and woodlands, built-on areas, roads, barren land, etc.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Ashmore and Cartier Islands | 100.00 | 2005 |
| 2 | Anguilla | 100.00 | 2005 |
| 3 | Navassa Island | 100.00 | 2005 |
| 4 | Antarctica | 100.00 | 2005 |
| 5 | Bouvet Island | 100.00 | 2005 |
| 6 | Cocos (Keeling) Islands | 100.00 | 2005 |
| 7 | Coral Sea Islands | 100.00 | 2005 |
| 8 | Falkland Islands (Islas Malvinas) | 100.00 | 2005 |
| 9 | Gibraltar | 100.00 | 2005 |
| 10 | South Georgia and South Sandwich Islands | 100.00 | 2005 |
| 11 | Svalbard | 100.00 | 2005 |
| 12 | Spratly Islands | 100.00 | 2005 |
| 13 | Paracel Islands | 100.00 | 2005 |
| 14 | Nauru | 100.00 | 2005 |
| 15 | Norfolk Island | 100.00 | 2005 |
| 16 | Monaco | 100.00 | 2005 |
| 17 | Macau | 100.00 | 2005 |
| 18 | Christmas Island | 100.00 | 2005 |
| 19 | Wake Island | 100.00 | 2005 |
| 20 | Holy See (Vatican City) | 100.00 | 2005 |
| 21 | United States Pacific Island Wildlife Refuges | 100.00 | 2008 |
| 22 | Tokelau | 100.00 | 2005 |
| 23 | Jan Mayen | 100.00 | 2005 |
| 24 | Jersey | 100.00 | 2005 |
| 25 | Clipperton Island | 100.00 | 2005 |
| 26 | British Indian Ocean Territory | 100.00 | 2005 |
| 27 | Heard Island and McDonald Islands | 100.00 | 2005 |
| 28 | Greenland | 100.00 | 2005 |
| 29 | Western Sahara | 99.98 | 2005 |
| 30 | Djibouti | 99.96 | 2005 |
| 31 | Iceland | 99.93 | 2005 |
| 32 | Mauritania | 99.79 | 2005 |
| 33 | Oman | 99.74 | 2005 |
| 34 | Suriname | 99.58 | 2005 |
| 35 | New Caledonia | 99.46 | 2005 |
| 36 | Botswana | 99.34 | 2005 |
| 37 | Mongolia | 99.24 | 2005 |
| 38 | Bahamas, The | 99.13 | 2005 |
| 39 | Namibia | 99.00 | 2005 |
