CIA - The World Factbook --  INDUSTRIAL PRODUCTION GROWTH RATE

Industrial production growth rate compares the annual percentage increase in industrial production (includes manufacturing, mining, and construction).

| Rank | Country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Sierra Leone | 88.50 | 2013 est. |
| 2 | Liberia | 50.00 | 2011 est. |
| 3 | Monaco | 20.00 | |
| 4 | Maldives | 14.00 | 2012 est. |
| 5 | Burma | 12.00 | 2014 est. |
| 6 | Guyana | 12.00 | 2014 est. |
| 7 | Congo, Democratic Republic of the | 11.40 | 2014 est. |
| 8 | Turkmenistan | 11.00 | 2014 est. |
| 9 | Eritrea | 11.00 | 2014 est. |
| 10 | Mongolia | 10.40 | 2014 est. |
| 11 | Macau | 10.00 | 2014 est. |
| 12 | Mauritania | 10.00 | 2014 est. |
| 13 | Sri Lanka | 9.40 | 2014 est. |
| 14 | Cambodia | 9.00 | 2014 est. |
| 15 | Laos | 9.00 | 2014 est. |
| 16 | Nicaragua | 9.00 | 2014 est. |
| 17 | Mozambique | 9.00 | 2014 est. |
| 18 | Georgia | 8.50 | 2014 est. |
| 19 | Bangladesh | 8.40 | 2014 est. |
| 20 | Cote d'Ivoire | 8.40 | 2014 est. |
| 21 | Panama | 8.20 | 2014 est. |
| 22 | Tanzania | 8.10 | 2014 est. |
| 23 | Bhutan | 8.00 | 2014 est. |
| 24 | Afghanistan | 7.70 | 2012 est. |
| 25 | Philippines | 7.50 | 2014 est. |
| 26 | Ethiopia | 7.50 | 2014 est. |
| 27 | China | 7.30 | 2014 est. |
| 28 | Rwanda | 7.10 | 2014 est. |
| 29 | Papua New Guinea | 7.10 | 2014 est. |
| 30 | Slovakia | 6.70 | 2014 est. |
| 31 | Togo | 6.50 | 2014 est. |
| 32 | Kyrgyzstan | 6.50 | 2014 est. |
| 33 | Madagascar | 6.50 | 2014 est. |
| 34 | Niger | 6.50 | 2014 est. |
| 35 | Iraq | 6.40 | 2014 est. |
| 36 | Uzbekistan | 6.20 | 2014 est. |
| 37 | Burundi | 6.00 | 2014 est. |
| 38 | Bolivia | 6.00 | 2014 est. |
| 39 | Haiti | 6.00 | 2014 est. |
| 40 | Dominican Republic | 6.00 | 2014 est. |
| 41 | New Caledonia | 6.00 | 2014 est. |
| 42 | Chad | 6.00 | 2014 est. |
| 43 | Pakistan | 5.80 | 2014 est. |
| 44 | Namibia | 5.70 | 2014 est. |
| 45 | Malaysia | 5.60 | 2014 est. |
| 46 | Vietnam | 5.50 | 2014 est. |
| 47 | Poland | 5.50 | 2014 est. |
| 48 | Mali | 5.50 | 2014 est. |
| 49 | Botswana | 5.30 | 2014 est. |
| 50 | Senegal | 5.20 | 2014 est. |
| 51 | Suriname | 5.00 | 2014 est. |
| 52 | Uganda | 5.00 | 2014 est. |
| 53 | Indonesia | 4.90 | 2014 est. |
| 54 | Cameroon | 4.90 | 2014 est. |
| 55 | Costa Rica | 4.70 | 2014 est. |
| 56 | Kenya | 4.70 | 2014 est. |
| 57 | Nigeria | 4.60 | 2014 est. |
| 58 | Cuba | 4.60 | 2014 est. |
| 59 | Bahrain | 4.50 | 2014 est. |
| 60 | Burkina Faso | 4.50 | 2014 est. |
| 61 | Comoros | 4.50 | 2014 est. |
| 62 | Qatar | 4.40 | 2014 est. |
| 63 | Guinea | 4.40 | 2014 est. |
| 64 | Djibouti | 4.30 | 2014 est. |
| 65 | Gabon | 4.20 | 2014 est. |
| 66 | Colombia | 4.20 | 2014 est. |
| 67 | Sao Tome and Principe | 4.20 | 2014 est. |
| 68 | Peru | 4.20 | 2014 est. |
| 69 | Zimbabwe | 4.10 | 2014 est. |
| 70 | Tajikistan | 4.00 | 2014 est. |
| 71 | Ireland | 4.00 | 2014 est. |
| 72 | Czech Republic | 4.00 | 2014 est. |
| 73 | Ecuador | 4.00 | 2014 est. |
| 74 | Lebanon | 4.00 | 2014 est. |
| 75 | Moldova | 4.00 | 2014 est. |
| 76 | India | 3.80 | 2014 est. |
| 77 | Angola | 3.80 | 2014 est. |
| 78 | Mexico | 3.80 | 2014 est. |
| 79 | Albania | 3.70 | 2014 est. |
| 80 | Zambia | 3.60 | 2014 est. |
| 81 | Saudi Arabia | 3.60 | 2014 est. |
| 82 | Paraguay | 3.60 | 2014 est. |
| 83 | Belarus | 3.50 | 2014 est. |
| 84 | United Arab Emirates | 3.50 | 2014 est. |
| 85 | Bulgaria | 3.50 | 2014 est. |
| 86 | Faroe Islands | 3.40 | 2009 est. |
| 87 | Taiwan | 3.30 | 2014 est. |
| 88 | Lesotho | 3.30 | 2014 est. |
| 89 | Benin | 3.20 | 2014 est. |
| 90 | Hungary | 3.10 | 2014 est. |
| 91 | Macedonia | 3.10 | 2014 est. |
| 92 | Saint Lucia | 3.10 | 2014 est. |
| 93 | Vanuatu | 3.10 | 2014 est. |
| 94 | Turks and Caicos Islands | 3.00 | 2014 est. |
| 95 | Singapore | 3.00 | 2014 est. |
| 96 | Seychelles | 3.00 | 2014 est. |
| 97 | Saint Vincent and the Grenadines | 3.00 | 2014 est. |
