CIA - The World Factbook --  INDUSTRIAL PRODUCTION GROWTH RATE

Industrial production growth rate compares the annual percentage increase in industrial production (includes manufacturing, mining, and construction).

| Rank | Country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Sierra Leone | 26.20 | 2016 est. |
| 2 | Iran | 24.70 | 2016 est. |
| 3 | Guyana | 23.30 | 2016 est. |
| 4 | Ethiopia | 20.60 | 2016 est. |
| 5 | Cote d'Ivoire | 15.20 | 2016 est. |
| 6 | Maldives | 14.00 | 2012 est. |
| 7 | Eritrea | 12.20 | 2016 est. |
| 8 | Bangladesh | 11.10 | 2016 est. |
| 9 | Tanzania | 10.90 | 2016 est. |
| 10 | Cambodia | 10.50 | 2016 est. |
| 11 | Paraguay | 10.40 | 2016 est. |
| 12 | Peru | 9.60 | 2016 est. |
| 13 | Iraq | 8.70 | 2016 est. |
| 14 | Guinea | 8.50 | 2016 est. |
| 15 | Philippines | 8.40 | 2016 est. |
| 16 | Burma | 8.40 | 2016 est. |
| 17 | Senegal | 8.00 | 2016 est. |
| 18 | Laos | 8.00 | 2016 est. |
| 19 | Tonga | 7.90 | 2016 est. |
| 20 | Macedonia | 7.60 | 2016 est. |
| 21 | Vietnam | 7.60 | 2016 est. |
| 22 | Dominican Republic | 7.30 | 2016 est. |
| 23 | Cyprus | 7.20 | 2016 est. |
| 24 | Togo | 7.10 | 2016 est. |
| 25 | Rwanda | 6.80 | 2016 est. |
| 26 | Monaco | 6.80 | 2015 |
| 27 | Sri Lanka | 6.70 | 2016 est. |
| 28 | West Bank | 6.60 | 2015 est. |
| 29 | Gaza Strip | 6.60 | 2016 est. |
| 30 | Kenya | 6.50 | 2016 est. |
| 31 | Zambia | 6.40 | 2016 est. |
| 32 | Panama | 6.30 | 2016 est. |
| 33 | China | 6.10 | 2016 est. |
| 34 | Samoa | 6.10 | 2016 est. |
| 35 | Saint Kitts and Nevis | 6.00 | 2016 est. |
| 36 | Kyrgyzstan | 5.90 | 2016 est. |
| 37 | Georgia | 5.90 | 2016 est. |
| 38 | Pakistan | 5.80 | 2016 est. |
| 39 | Algeria | 5.80 | 2016 est. |
| 40 | India | 5.60 | 2016 est. |
| 41 | Lesotho | 5.60 | 2016 est. |
| 42 | Sudan | 5.50 | 2016 est. |
| 43 | Burkina Faso | 5.50 | 2016 est. |
| 44 | Mozambique | 5.40 | 2016 est. |
| 45 | Bhutan | 5.30 | 2016 est. |
| 46 | Turkey | 5.20 | 2016 est. |
| 47 | Slovakia | 5.20 | 2016 est. |
| 48 | Niger | 4.80 | 2016 est. |
| 49 | Djibouti | 4.70 | 2016 est. |
| 50 | Madagascar | 4.60 | 2016 est. |
| 51 | Croatia | 4.60 | 2016 est. |
| 52 | Montenegro | 4.50 | 2013 est. |
| 53 | Sao Tome and Principe | 4.50 | 2016 est. |
| 54 | Malaysia | 4.50 | 2016 est. |
| 55 | Bosnia and Herzegovina | 4.40 | 2016 est. |
| 56 | Benin | 4.40 | 2016 est. |
| 57 | Cameroon | 4.20 | 2016 est. |
| 58 | Vanuatu | 4.00 | 2016 est. |
| 59 | Uzbekistan | 4.00 | 2016 est. |
| 60 | Saint Lucia | 4.00 | 2016 est. |
