CIA - The World Factbook --  Industrial production growth rate   

This entry gives the annual percentage increase in industrial production (includes manufacturing, mining, and construction).

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Singapore | 29.70 | 2010 est. |
| 2 | Qatar | 27.10 | 2010 est. |
| 3 | Taiwan | 26.90 | 2010 est. |
| 4 | Philippines | 23.20 | 2010 est. |
| 5 | Slovakia | 18.80 | 2010 est. |
| 6 | Laos | 17.70 | 2010 est. |
| 7 | Korea, South | 16.60 | 2010 est. |
| 8 | Japan | 16.60 | 2010 est. |
| 9 | China | 15.70 | 2010 est. |
| 10 | Thailand | 14.40 | 2010 est. |
| 11 | Latvia | 14.30 | 2010 est. |
| 12 | Vietnam | 14.00 | 2010 est. |
| 13 | Peru | 13.60 | 2010 est. |
| 14 | Estonia | 13.20 | 2010 est. |
| 15 | Turkey | 13.10 | 2010 est. |
| 16 | Malawi | 12.50 | 2010 est. |
| 17 | Congo, Republic of the | 12.00 | 2010 est. |
| 18 | Ukraine | 11.20 | 2010 est. |
| 19 | Zambia | 11.20 | 2010 est. |
| 20 | Poland | 11.10 | 2010 est. |
| 21 | Germany | 10.80 | 2010 est. |
| 22 | Brazil | 10.50 | 2010 est. |
| 23 | Hungary | 10.50 | 2010 est. |
| 24 | Belarus | 10.50 | 2010 est. |
| 25 | Czech Republic | 10.30 | 2010 est. |
| 26 | Papua New Guinea | 10.00 | 2010 est. |
| 27 | Kazakhstan | 10.00 | 2010 est. |
| 28 | Kyrgyzstan | 9.80 | 2010 est. |
| 29 | India | 9.70 | 2010 est. |
| 30 | Uruguay | 9.50 | 2010 est. |
| 31 | Ethiopia | 9.50 | 2010 est. |
| 32 | Yemen | 9.00 | 2010 est. |
| 33 | Uganda | 8.90 | 2010 est. |
| 34 | Gambia, The | 8.90 | 2010 est. |
| 35 | Argentina | 8.90 | 2010 est. |
| 36 | Sweden | 8.70 | 2010 est. |
| 37 | Timor-Leste | 8.50 | 2004 est. |
| 38 | Sri Lanka | 8.40 | 2010 est. |
| 39 | Russia | 8.20 | 2010 est. |
| 40 | Mozambique | 8.00 | 2010 est. |
| 41 | Uzbekistan | 8.00 | 2010 est. |
| 42 | Faroe Islands | 8.00 | 2007 est. |
| 43 | Eritrea | 8.00 | 2010 est. |
| 44 | Armenia | 8.00 | 2010 est. |
| 45 | Luxembourg | 8.00 | 2010 est. |
| 46 | Botswana | 7.90 | 2010 est. |
| 47 | Israel | 7.80 | 2010 est. |
| 48 | Tunisia | 7.70 | 2010 est. |
