CIA - The World Factbook --  Imports - partners   

This entry provides a rank ordering of trading partners starting with the most important; it sometimes includes the percent of total dollar value.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Saint Lucia | 77.80 | 2010 |
| 2 | Laos | 65.60 | 2010 |
| 3 | Bermuda | 63.10 | 2010 |
| 4 | Sao Tome and Principe | 61.00 | 2010 |
| 5 | Kyrgyzstan | 61.00 | 2010 |
| 6 | Mexico | 60.60 | 2010 |
| 7 | Greenland | 59.50 | 2010 |
| 8 | Zimbabwe | 58.00 | 2010 |
| 9 | Nepal | 56.20 | 2010 |
| 10 | Belarus | 51.80 | 2010 |
| 11 | Faroe Islands | 51.10 | 2010 |
| 12 | Haiti | 51.00 | 2010 est. |
| 13 | Aruba | 50.80 | 2010 |
| 14 | Honduras | 50.70 | 2010 |
| 15 | Canada | 50.40 | 2010 |
| 16 | Togo | 48.00 | 2010 |
| 17 | Hong Kong | 45.10 | 2010 |
| 18 | Dominica | 44.80 | 2010 |
| 19 | Dominican Republic | 44.00 | 2010 |
| 20 | Austria | 44.00 | 2010 |
| 21 | Grenada | 43.70 | 2010 |
| 22 | Papua New Guinea | 42.10 | 2010 |
| 23 | Cape Verde | 41.60 | 2010 |
| 24 | Malawi | 41.40 | 2010 |
| 25 | Korea, North | 40.60 | 2010 |
| 26 | Costa Rica | 40.10 | 2010 |
| 27 | Saint Kitts and Nevis | 39.50 | 2010 |
| 28 | Burma | 38.90 | 2010 |
| 29 | Ireland | 37.70 | 2010 |
| 30 | Liberia | 37.20 | 2010 |
| 31 | Bermuda | 36.20 | 2010 |
| 32 | Tajikistan | 35.30 | 2010 |
| 33 | Benin | 35.20 | 2010 |
| 34 | Cuba | 35.20 | 2010 |
| 35 | Zambia | 35.00 | 2010 |
| 36 | Guatemala | 34.60 | 2010 |
| 37 | Argentina | 34.50 | 2010 |
| 38 | Kazakhstan | 34.30 | 2010 |
| 39 | Korea, North | 34.20 | 2010 |
| 40 | Belize | 34.00 | 2010 |
| 41 | Ukraine | 33.90 | 2010 |
| 42 | Brunei | 33.50 | 2010 |
| 43 | Mongolia | 33.20 | 2010 est. |
| 44 | Lithuania | 32.90 | 2010 |
| 45 | Jamaica | 32.60 | 2010 |
| 46 | Barbados | 32.50 | 2010 |
| 47 | El Salvador | 32.10 | 2010 |
| 48 | Switzerland | 32.00 | 2010 |
| 49 | New Caledonia | 31.80 | 2010 |
| 50 | Tonga | 31.60 | 2010 |
| 51 | Somalia | 31.50 | 2010 |
| 52 | Luxembourg | 31.40 | 2010 |
| 53 | Portugal | 31.30 | 2010 |
| 54 | Macau | 31.10 | 2010 est. |
| 55 | Fiji | 31.10 | 2010 |
| 56 | Mongolia | 30.50 | 2010 est. |
| 57 | Ecuador | 29.60 | 2010 |
| 58 | Chad | 29.40 | 2010 |
| 59 | Gabon | 29.40 | 2010 |
| 60 | Poland | 29.10 | 2010 |
| 61 | Afghanistan | 29.10 | 2010 |
| 62 | Solomon Islands | 29.00 | 2010 |
| 63 | Mozambique | 28.60 | 2010 |
| 64 | Albania | 28.00 | 2010 est. |
| 65 | Trinidad and Tobago | 27.80 | 2010 |
| 66 | Central African Republic | 27.80 | 2010 |
| 67 | Kazakhstan | 27.70 | 2010 |
| 68 | Paraguay | 27.70 | 2010 |
| 69 | Bolivia | 27.40 | 2010 |
| 70 | Lesotho | 26.90 | 2010 |
| 71 | Venezuela | 26.60 | 2010 |
| 72 | Suriname | 26.60 | 2010 |
| 73 | Cambodia | 26.50 | 2010 |
| 74 | Liberia | 26.30 | 2010 |
| 75 | Hungary | 26.10 | 2010 est. |
| 76 | Burkina Faso | 26.10 | 2010 |
| 77 | Czech Republic | 25.60 | 2010 est. |
| 78 | Colombia | 25.50 | 2010 est. |
| 79 | Uzbekistan | 25.40 | 2010 |
| 80 | Panama | 25.30 | 2010 |
| 81 | Oman | 25.10 | 2010 |
| 82 | Cambodia | 25.10 | 2010 |
| 83 | Luxembourg | 25.10 | 2010 |
| 84 | Maldives | 24.70 | 2010 |
| 85 | Barbados | 24.70 | 2010 |
| 86 | Bahrain | 24.70 | 2010 |
| 87 | Peru | 24.70 | 2010 |
| 88 | Guyana | 24.20 | 2010 |
| 89 | Iraq | 24.20 | 2010 |
| 90 | Malta | 24.10 | 2010 |
| 91 | Vietnam | 23.80 | 2010 est. |
| 92 | Bahamas, The | 23.60 | 2010 |
| 93 | Zambia | 23.50 | 2010 |
| 94 | Tajikistan | 23.50 | 2010 |
| 95 | Nicaragua | 23.40 | 2010 |
| 96 | Afghanistan | 23.30 | 2010 |
| 97 | Saint Vincent and the Grenadines | 23.30 | 2010 |
| 98 | Burma | 23.20 | 2010 |
| 99 | Guyana | 23.10 | 2010 |
| 100 | Lesotho | 23.10 | 2010 |
| 101 | Nepal | 22.50 | 2010 |
| 102 | Faroe Islands | 22.40 | 2010 |
| 103 | Cote d'Ivoire | 22.40 | 2010 |
| 104 | Tonga | 22.30 | 2010 |
| 105 | Gambia, The | 22.30 | 2010 |
| 106 | Bosnia and Herzegovina | 22.20 | 2010 |
| 107 | Bermuda | 22.20 | 2010 |
| 108 | Armenia | 22.10 | 2010 |
| 109 | Japan | 22.10 | 2010 |
| 110 | Lesotho | 22.10 | 2010 |
| 111 | Samoa | 21.80 | 2010 |
| 112 | Guinea-Bissau | 21.80 | 2010 |
| 113 | Sudan | 21.70 | 2010 |
| 114 | Solomon Islands | 21.70 | 2010 |
| 115 | Turkmenistan | 21.60 | 2010 |
| 116 | Equatorial Guinea | 21.40 | 2010 |
| 117 | Seychelles | 21.10 | 2010 |
| 118 | Denmark | 21.10 | 2010 |
| 119 | Greenland | 20.80 | 2010 |
| 120 | Thailand | 20.80 | 2010 |
| 121 | Taiwan | 20.70 | 2010 est. |
| 122 | Guinea-Bissau | 20.50 | 2010 |
| 123 | Tunisia | 20.40 | 2010 |
