CIA - The World Factbook --  Imports - partners   

This entry provides a rank ordering of trading partners starting with the most important; it sometimes includes the percent of total dollar value.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Greenland | 65.40 | 2012 |
| 2 | Sao Tome and Principe | 63.10 | 2012 |
| 3 | Laos | 62.10 | 2012 |
| 4 | Korea, North | 61.60 | 2011 est. |
| 5 | Belarus | 59.40 | 2012 |
| 6 | Saint Lucia | 57.40 | 2012 |
| 7 | Kyrgyzstan | 55.20 | 2012 |
| 8 | Nepal | 52.30 | 2012 |
| 9 | Zimbabwe | 51.90 | 2012 |
| 10 | Canada | 50.60 | 2012 |
| 11 | Mexico | 49.90 | 2012 |
| 12 | Costa Rica | 49.80 | 2012 |
| 13 | Hong Kong | 46.90 | 2012 est. |
| 14 | Aruba | 46.40 | 2012 |
| 15 | Bermuda | 46.20 | 2012 |
| 16 | Grenada | 44.30 | 2012 |
| 17 | Honduras | 44.30 | 2012 |
| 18 | Dominican Republic | 43.30 | 2012 |
| 19 | Austria | 42.10 | 2012 |
| 20 | Faroe Islands | 42.00 | 2012 |
| 21 | Tajikistan | 41.20 | 2012 |
| 22 | Togo | 40.40 | 2012 |
| 23 | Ireland | 39.80 | 2012 |
| 24 | Dominica | 39.30 | 2012 |
| 25 | Malta | 39.20 | 2012 |
| 26 | Cuba | 38.30 | 2012 |
| 27 | Cabo Verde | 38.10 | 2012 |
| 28 | Guatemala | 38.00 | 2012 |
| 29 | Mongolia | 37.50 | 2012 |
| 30 | Benin | 37.20 | 2012 |
| 31 | Burma | 36.90 | 2012 |
| 32 | Zambia | 36.70 | 2012 |
| 33 | Papua New Guinea | 36.30 | 2012 |
| 34 | Jamaica | 36.10 | 2012 |
| 35 | Barbados | 35.90 | 2012 |
| 36 | Tonga | 35.70 | 2012 |
| 37 | El Salvador | 35.40 | 2012 |
| 38 | Haiti | 34.50 | 2012 |
| 39 | Nepal | 33.60 | 2012 |
| 40 | New Caledonia | 33.50 | 2012 |
| 41 | Iran | 33.20 | 2012 |
| 42 | Trinidad and Tobago | 33.10 | 2012 |
| 43 | Fiji | 32.80 | 2012 |
| 44 | Ukraine | 32.40 | 2012 |
| 45 | Macau | 32.20 | 2012 |
| 46 | Faroe Islands | 32.00 | 2012 |
| 47 | Portugal | 32.00 | 2012 |
| 48 | Albania | 31.90 | 2012 |
| 49 | Saint Kitts and Nevis | 31.70 | 2012 |
| 50 | Venezuela | 31.70 | 2012 |
| 51 | Lithuania | 31.60 | 2012 |
| 52 | Luxembourg | 30.60 | 2012 |
| 53 | Mozambique | 30.50 | 2012 |
| 54 | Bahamas, The | 30.10 | 2012 |
| 55 | Switzerland | 29.70 | 2012 |
| 56 | Czech Republic | 29.50 | 2012 |
| 57 | Montenegro | 29.30 | 2012 est. |
| 58 | Guinea-Bissau | 28.80 | 2012 |
| 59 | Ecuador | 28.40 | 2012 |
| 60 | Gabon | 28.20 | 2012 |
| 61 | Kazakhstan | 28.00 | 2012 |
| 62 | Saint Vincent and the Grenadines | 28.00 | 2012 |
| 63 | Gambia, The | 27.60 | 2012 |
| 64 | Iraq | 27.50 | 2012 |
