CIA - The World Factbook --  Imports - partners   

This entry provides a rank ordering of trading partners starting with the most important; it sometimes includes the percent of total dollar value.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Saint Lucia | 78.80 | 2011 |
| 2 | Laos | 65.20 | 2011 |
| 3 | Sao Tome and Principe | 63.80 | 2011 |
| 4 | Korea, North | 61.60 | 2011 est. |
| 5 | Saint Kitts and Nevis | 60.40 | 2011 |
| 6 | Kyrgyzstan | 59.70 | 2011 |
| 7 | Greenland | 58.10 | 2011 |
| 8 | Nepal | 57.00 | 2011 |
| 9 | Zimbabwe | 55.40 | 2011 |
| 10 | Belarus | 54.40 | 2011 |
| 11 | Aruba | 50.60 | 2011 |
| 12 | Mexico | 49.70 | 2011 |
| 13 | Faroe Islands | 49.60 | 2011 |
| 14 | Canada | 49.50 | 2011 |
| 15 | Honduras | 46.00 | 2011 |
| 16 | Tajikistan | 45.90 | 2011 |
| 17 | Central African Republic | 45.80 | 2011 |
| 18 | Hong Kong | 44.90 | 2011 est. |
| 19 | Dominican Republic | 43.60 | 2011 |
| 20 | Mongolia | 43.40 | 2011 |
| 21 | Bermuda | 43.40 | 2011 |
| 22 | Grenada | 43.20 | 2011 |
| 23 | Costa Rica | 43.00 | 2011 |
| 24 | Austria | 42.80 | 2011 |
| 25 | Liberia | 41.80 | 2011 |
| 26 | Guatemala | 40.40 | 2011 |
| 27 | Ireland | 39.80 | 2011 |
| 28 | El Salvador | 39.00 | 2011 |
| 29 | Burma | 38.80 | 2011 |
| 30 | Belize | 38.20 | 2011 |
| 31 | Cuba | 37.40 | 2011 |
| 32 | Papua New Guinea | 36.90 | 2011 |
| 33 | Cape Verde | 36.80 | 2011 |
| 34 | Zambia | 36.70 | 2011 |
| 35 | Tonga | 36.70 | 2011 |
| 36 | Mozambique | 35.40 | 2011 |
| 37 | Cote d'Ivoire | 35.10 | 2011 |
| 38 | Dominica | 34.20 | 2011 |
| 39 | Fiji | 34.10 | 2011 |
| 40 | New Caledonia | 33.80 | 2011 |
| 41 | Argentina | 33.20 | 2011 |
| 42 | Albania | 33.00 | 2011 |
| 43 | Jamaica | 32.80 | 2011 |
| 44 | Trinidad and Tobago | 32.80 | 2011 |
| 45 | Gabon | 32.60 | 2011 |
| 46 | Togo | 32.50 | 2011 |
| 47 | Switzerland | 32.30 | 2011 |
| 48 | Lithuania | 32.10 | 2011 |
| 49 | Malta | 32.00 | 2011 |
| 50 | Portugal | 31.80 | 2011 |
| 51 | Haiti | 31.50 | 2011 |
| 52 | Benin | 31.10 | 2011 |
| 53 | Malawi | 31.00 | 2011 |
| 54 | Iran | 30.90 | 2011 |
| 55 | Ukraine | 30.50 | 2011 |
| 56 | Macau | 30.40 | 2011 |
| 57 | Luxembourg | 30.30 | 2011 |
| 58 | Kazakhstan | 30.10 | 2011 |
| 59 | Czech Republic | 29.60 | 2011 |
| 60 | Colombia | 29.20 | 2011 |
| 61 | Faroe Islands | 29.00 | 2011 |
| 62 | Poland | 28.70 | 2011 |
| 63 | Venezuela | 28.60 | 2011 |
| 64 | Montenegro | 28.40 | 2011 est. |
| 65 | Liberia | 28.30 | 2011 |
| 66 | Bahrain | 28.20 | 2011 |
| 67 | Gambia, The | 27.90 | 2011 |
| 68 | Guinea-Bissau | 27.80 | 2011 |
| 69 | Oman | 27.70 | 2011 |
| 70 | Ecuador | 27.60 | 2011 |
| 71 | Paraguay | 27.50 | 2011 |
| 72 | Brunei | 27.40 | 2011 |
| 73 | Solomon Islands | 27.00 | 2011 |
| 74 | Vanuatu | 26.70 | 2011 |
| 75 | Barbados | 26.60 | 2011 |
| 76 | Somalia | 26.60 | 2011 |
| 77 | Solomon Islands | 26.10 | 2011 |
