CIA - The World Factbook --  Unemployment, youth ages 15-24   

This entry gives the percent of the total labor force ages 15-24 unemployed during a specified year.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Kosovo | 73.0 | 2009 |
| 2 | Namibia | 58.9 | 2008 |
| 3 | Bosnia and Herzegovina | 57.5 | 2011 |
| 4 | Macedonia | 55.3 | 2011 |
| 5 | South Africa | 49.8 | 2011 |
| 6 | Spain | 46.4 | 2011 |
| 7 | Serbia | 46.1 | 2010 |
| 8 | Guyana | 46.1 | 2011 |
| 9 | Armenia | 45.5 | 2008 |
| 10 | Greece | 44.4 | 2011 |
| 11 | Saint Lucia | 40.8 | 2004 |
| 12 | West Bank | 38.8 | 2010 |
| 13 | Gaza Strip | 38.8 | 2010 |
| 14 | Montenegro | 37.0 | 2011 |
| 15 | Croatia | 36.1 | 2011 |
| 16 | Georgia | 35.6 | 2011 |
| 17 | Lesotho | 34.4 | 2008 |
| 18 | French Polynesia | 33.2 | 2002 |
| 19 | Slovakia | 33.2 | 2011 |
| 20 | Lithuania | 32.9 | 2011 |
| 21 | Tunisia | 30.7 | 2005 |
| 22 | Dominican Republic | 30.3 | 2007 |
| 23 | Portugal | 30.1 | 2011 |
| 24 | Jamaica | 30.1 | 2011 |
| 25 | Puerto Rico | 29.9 | 2011 |
| 26 | Jordan | 29.9 | 2011 |
| 27 | Ireland | 29.4 | 2011 |
| 28 | Italy | 29.1 | 2011 |
| 29 | Latvia | 29.1 | 2011 |
| 30 | Poland | 28.9 | 2011 |
| 31 | Bahrain | 28.3 | 2004 |
| 32 | Saudi Arabia | 28.2 | 2008 |
| 33 | Albania | 27.2 | 2009 |
| 34 | Bulgaria | 26.6 | 2011 |
| 35 | Barbados | 26.2 | 2003 |
| 36 | Hungary | 26.1 | 2011 |
| 37 | Dominica | 26.0 | 2001 |
| 38 | Ethiopia | 24.9 | 2006 |
| 39 | Egypt | 24.8 | 2010 |
| 40 | Romania | 23.7 | 2011 |
| 41 | Zambia | 23.4 | 2005 |
| 42 | Aruba | 23.2 | 2007 |
| 43 | Colombia | 23.0 | 2008 |
| 44 | Iran | 23.0 | 2008 |
| 45 | Sweden | 22.9 | 2011 |
| 46 | Estonia | 22.4 | 2011 |
| 47 | Cyprus | 22.3 | 2011 |
| 48 | Indonesia | 22.2 | 2009 |
| 49 | Maldives | 22.2 | 2006 |
| 50 | France | 22.1 | 2011 |
| 51 | Lebanon | 22.1 | 2007 |
| 52 | Mauritius | 21.7 | 2011 |
| 53 | Suriname | 21.5 | 2004 |
| 54 | Algeria | 21.5 | 2010 |
| 55 | Czech Republic | 21.3 | 2012 |
| 56 | Seychelles | 20.3 | 2002 |
| 57 | Mongolia | 20.0 | 2003 |
| 58 | United Kingdom | 20.0 | 2011 |
| 59 | Antigua and Barbuda | 19.9 | 2001 |
| 60 | Belize | 19.5 | 2005 |
| 61 | Sri Lanka | 19.4 | 2010 |
| 62 | Syria | 19.2 | 2010 |
| 63 | Bahamas, The | 18.9 | 2007 |
| 64 | Finland | 18.9 | 2011 |
| 65 | Belgium | 18.7 | 2011 |
| 66 | Argentina | 18.7 | 2011 |
| 67 | Ukraine | 18.6 | 2011 |
| 68 | Turkey | 18.4 | 2011 |
| 69 | Morocco | 17.9 | 2011 |
| 70 | Brazil | 17.8 | 2009 |
| 71 | Paraguay | 17.8 | 2011 |
| 72 | Venezuela | 17.5 | 2011 |
| 73 | Chile | 17.5 | 2011 |
| 74 | Philippines | 17.4 | 2009 |
| 75 | Uruguay | 17.4 | 2011 |
| 76 | United States | 17.3 | 2011 |
| 77 | New Zealand | 17.3 | 2011 |
| 78 | Luxembourg | 16.8 | 2011 |
| 79 | Costa Rica | 16.6 | 2011 |
| 80 | Ghana | 16.6 | 2000 |
| 81 | Peru | 16.2 | 2011 |
| 82 | Slovenia | 15.7 | 2011 |
| 83 | Russia | 15.5 | 2011 |
| 84 | Moldova | 14.9 | 2011 |
| 85 | Senegal | 14.8 | 2006 |
| 86 | Azerbaijan | 14.7 | 2011 |
| 87 | Panama | 14.6 | 2011 |
| 88 | Iceland | 14.6 | 2011 |
| 89 | Kyrgyzstan | 14.6 | 2006 |
| 90 | Denmark | 14.2 | 2011 |
| 91 | Ecuador | 14.1 | 2009 |
| 92 | Canada | 14.1 | 2011 |
| 93 | Malta | 13.9 | 2011 |
| 94 | Botswana | 13.6 | 2000 |
| 95 | Cayman Islands | 13.5 | 2008 |
| 96 | Samoa | 12.2 | 2001 |
| 97 | United Arab Emirates | 12.1 | 2008 |
| 98 | Tonga | 11.9 | 2003 |
| 99 | Israel | 11.6 | 2011 |
| 100 | El Salvador | 11.4 | 2007 |
| 101 | Australia | 11.3 | 2011 |
| 102 | Kuwait | 11.3 | 2005 |
| 103 | Malaysia | 11.3 | 2010 |
| 104 | Bermuda | 10.8 | 2000 |
| 105 | Trinidad and Tobago | 10.5 | 2008 |
| 106 | India | 10.2 | 2010 |
| 107 | Mexico | 9.8 | 2011 |
| 108 | Korea, South | 9.6 | 2011 |
| 109 | Hong Kong | 9.4 | 2011 |
| 110 | Bhutan | 9.4 | 2011 |
| 111 | Faroe Islands | 9.4 | 2005 |
| 112 | Bangladesh | 9.3 | 2005 |
| 113 | Bolivia | 9.2 | 2002 |
| 114 | Tanzania | 8.8 | 2006 |
| 115 | Nicaragua | 8.6 | 2006 |
| 116 | Norway | 8.6 | 2011 |
| 117 | Germany | 8.5 | 2011 |
| 118 | Austria | 8.3 | 2011 |
| 119 | Japan | 8.0 | 2011 |
| 120 | Switzerland | 7.7 | 2011 |
| 121 | Pakistan | 7.7 | 2008 |
| 122 | Netherlands | 7.7 | 2011 |
| 123 | Zimbabwe | 7.6 | 2004 |
| 124 | Isle of Man | 7.2 | 2006 |
| 125 | Guatemala | 7.1 | 2011 |
| 126 | Honduras | 7.0 | 2005 |
| 127 | Monaco | 6.9 | 2000 |
| 128 | Singapore | 6.7 | 2011 |
| 129 | Northern Mariana Islands | 5.9 | 2003 |
| 130 | Macau | 5.8 | 2011 |
| 131 | Uganda | 5.4 | 2009 |
| 132 | Liberia | 5.1 | 2010 |
| 133 | Kazakhstan | 4.6 | 2011 |
| 134 | Vietnam | 4.6 | 2004 |
| 135 | Burkina Faso | 3.8 | 2006 |
| 136 | Cambodia | 3.4 | 2008 |
| 137 | Niger | 3.2 | 2001 |
| 138 | Cuba | 3.1 | 2008 |
| 139 | Thailand | 2.7 | 2011 |
| 140 | Madagascar | 2.3 | 2005 |
| 141 | Qatar | 1.3 | 2011 |
| 142 | Benin | 0.8 | 2002 |


