CIA - The World Factbook --  Household income or consumption by percentage share   

Data on household income or consumption come from household surveys, the results adjusted for household size. Nations use different standards and procedures in collecting and adjusting the data. Surveys based on income will normally show a more unequal distribution than surveys based on consumption. The quality of surveys is improving with time, yet caution is still necessary in making inter-country comparisons.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Comoros | 55.20 | 2004 |
| 2 | Namibia | 53.00 | 2008 |
| 3 | Haiti | 47.70 | 2001 |
| 4 | Bolivia | 45.40 | 2007 |
| 5 | Colombia | 45.00 | 2008 |
| 6 | South Africa | 44.70 | 2000 |
| 7 | Angola | 44.70 | 2000 |
| 8 | Honduras | 43.80 | 2007 |
| 9 | Thailand | 42.60 | 2009 |
| 10 | Brazil | 42.50 | 2009 |
| 11 | Chile | 42.50 | 2009 |
| 12 | Guatemala | 42.40 | 2006 |
| 13 | Nicaragua | 41.80 | 2005 |
| 14 | Madagascar | 41.50 | 2005 |
| 15 | Mexico | 41.40 | 2008 |
| 16 | Paraguay | 41.00 | 2008 |
| 17 | Swaziland | 40.70 | 2001 |
| 18 | Cape Verde | 40.60 | 2000 |
| 19 | Nepal | 40.60 | 2008 |
| 20 | Panama | 40.60 | 2009 |
| 21 | Papua New Guinea | 40.50 | 1996 |
| 22 | Zimbabwe | 40.40 | 1995 |
| 23 | Taiwan | 40.30 | 2010 |
| 24 | Lesotho | 39.40 | 2003 |
| 25 | Costa Rica | 39.40 | 2009 |
| 26 | Zambia | 38.80 | 2004 |
| 27 | Rwanda | 38.20 | 2000 |
| 28 | Kenya | 37.80 | 2005 |
| 29 | Dominican Republic | 37.80 | 2007 |
| 30 | Bhutan | 37.60 | 2003 |
| 31 | Cambodia | 37.30 | 2007 |
| 32 | Congo, Republic of the | 37.10 | 2005 |
| 33 | Gambia, The | 36.90 | 2003 |
| 34 | Mozambique | 36.70 | 2008 |
| 35 | El Salvador | 36.30 | 2007 |
| 36 | Uganda | 36.10 | 2009 |
| 37 | Peru | 35.90 | 2009 |
| 38 | Qatar | 35.90 | NA |
| 39 | Jamaica | 35.80 | 2004 |
| 40 | Cameroon | 35.40 | 2001 |
