CIA - The World Factbook --  Household income or consumption by percentage share   

Data on household income or consumption come from household surveys, the results adjusted for household size. Nations use different standards and procedures in collecting and adjusting the data. Surveys based on income will normally show a more unequal distribution than surveys based on consumption. The quality of surveys is improving with time, yet caution is still necessary in making inter-country comparisons.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Comoros | 55.20 | 2004 |
| 2 | Namibia | 53.00 | 2008 |
| 3 | South Africa | 51.70 | 2009 est. |
| 4 | Haiti | 47.70 | 2001 |
| 5 | Bolivia | 45.40 | 2007 |
| 6 | Angola | 44.70 | 2000 |
| 7 | Colombia | 44.40 | 2010 est. |
| 8 | Rwanda | 43.20 | 2011 est. |
| 9 | Brazil | 42.90 | 2009 est. |
| 10 | Chile | 42.80 | 2009 est. |
| 11 | Guatemala | 42.40 | 2006 |
| 12 | Honduras | 42.40 | 2009 est. |
| 13 | Nicaragua | 41.80 | 2005 |
| 14 | Mexico | 41.40 | 2008 |
| 15 | Paraguay | 41.10 | 2010 est. |
| 16 | Cape Verde | 40.60 | 2001 |
| 17 | Papua New Guinea | 40.50 | 1996 |
| 18 | Zimbabwe | 40.40 | 1995 |
| 19 | Taiwan | 40.30 | 2010 |
| 20 | Swaziland | 40.10 | 2010 est. |
| 21 | Panama | 40.10 | 2010 est. |
| 22 | Costa Rica | 39.50 | 2009 est. |
| 23 | Lesotho | 39.40 | 2003 |
| 24 | Pakistan | 39.30 | FY07/08 |
| 25 | Zambia | 38.80 | 2004 |
| 26 | Ecuador | 38.30 | 2010 est. |
| 27 | Nigeria | 38.20 | 2010 est. |
| 28 | Kenya | 37.80 | 2005 |
| 29 | Bhutan | 37.60 | 2003 |
| 30 | Cambodia | 37.30 | 2007 |
| 31 | Congo, Republic of the | 37.10 | 2005 |
| 32 | El Salvador | 37.00 | 2009 est. |
| 33 | Gambia, The | 36.90 | 2003 |
| 34 | Sri Lanka | 36.80 | 2009 |
| 35 | Mozambique | 36.70 | 2008 |
| 36 | Dominican Republic | 36.40 | 2010 est. |
| 37 | Peru | 36.10 | 2010 est. |
| 38 | Uganda | 36.10 | 2009 est. |
