CIA - The World Factbook --  Household income or consumption by percentage share   

Data on household income or consumption come from household surveys, the results adjusted for household size. Nations use different standards and procedures in collecting and adjusting the data. Surveys based on income will normally show a more unequal distribution than surveys based on consumption. The quality of surveys is improving with time, yet caution is still necessary in making inter-country comparisons.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Namibia | 64.50 | 2003 |
| 2 | Haiti | 47.70 | 2001 |
| 3 | Colombia | 45.90 | 2006 |
| 4 | South Africa | 44.70 | 2000 |
| 5 | Bolivia | 44.10 | 2005 |
| 6 | Ecuador | 43.30 | 2007 |
| 7 | Brazil | 43.00 | 2007 |
| 8 | Guatemala | 42.40 | 2006 |
| 9 | Paraguay | 42.30 | 2007 |
| 10 | Honduras | 42.20 | 2006 |
| 11 | Nicaragua | 41.80 | 2005 |
| 12 | Chile | 41.70 | 2006 |
| 13 | Madagascar | 41.50 | 2005 |
| 14 | Panama | 41.40 | 2006 |
| 15 | Armenia | 41.30 | 2004 |
| 16 | Taiwan | 41.10 | 2002 est. |
| 17 | Guinea | 41.00 | 2006 |
| 18 | Swaziland | 40.70 | 2001 |
| 19 | Nepal | 40.60 | 2006 |
| 20 | Papua New Guinea | 40.50 | 1996 |
| 21 | Zimbabwe | 40.40 | 1995 |
| 22 | Sri Lanka | 39.70 | 2004 |
| 23 | Lesotho | 39.40 | 2003 |
| 24 | Mozambique | 39.20 | 2003 |
| 25 | Zambia | 38.80 | 2004 |
| 26 | Dominican Republic | 38.70 | 2005 |
| 27 | Rwanda | 38.20 | 2000 |
| 28 | Mexico | 37.90 | 2006 |
| 29 | Peru | 37.90 | 2006 |
| 30 | Kenya | 37.80 | 2005 |
| 31 | El Salvador | 37.00 | 2005 |
| 32 | Gambia, The | 36.90 | 2003 |
| 33 | Jamaica | 35.80 | 2004 |
| 34 | Niger | 35.70 | 2005 |
| 35 | Costa Rica | 35.50 | 2005 |
| 36 | Cameroon | 35.40 | 2001 |
| 37 | Argentina | 35.00 | January-March 2007 |
| 38 | Uruguay | 34.80 | 2006 |
| 39 | Cambodia | 34.20 | 2007 |
| 40 | Uganda | 34.10 | 2005 |
| 41 | Cote d'Ivoire | 34.00 | 2002 |
| 42 | Guyana | 33.80 | 1999 |
| 43 | Thailand | 33.70 | 2004 |
| 44 | Sierra Leone | 33.60 | 2003 |
| 45 | Morocco | 33.20 | 2007 |
| 46 | Turkey | 33.20 | 2005 |
| 47 | Central African Republic | 33.00 | 2003 |
| 48 | Ghana | 32.80 | 2006 |
| 49 | Venezuela | 32.70 | 2006 |
| 50 | Burma | 32.40 | 1998 |
| 51 | Nigeria | 32.40 | 2004 |
| 52 | Indonesia | 32.30 | 2006 |
| 53 | Burkina Faso | 32.20 | 2004 |
| 54 | Malawi | 31.90 | 2004 |
| 55 | Turkmenistan | 31.70 | 1998 |
| 56 | Tunisia | 31.50 | 2000 |
| 57 | China | 31.40 | 2004 |
| 58 | Philippines | 31.20 | 2006 |
| 59 | India | 31.10 | 2005 |
| 60 | Yemen | 30.80 | 2005 |
| 61 | Jordan | 30.70 | 2006 |
| 62 | Mali | 30.50 | 2006 |
