CIA - The World Factbook --  GDP - REAL GROWTH RATE

GDP - real growth rate compares GDP growth on an annual basis adjusted for inflation and expressed as a percent.

| Rank | Country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Macau | 11.90 | 2013 est. |
| 2 | Turks and Caicos Islands | 11.20 | 2007 est. |
| 3 | Turkmenistan | 10.10 | 2014 est. |
| 4 | Chad | 9.60 | 2014 est. |
| 5 | Monaco | 9.30 | 2013 est. |
| 6 | Mongolia | 9.10 | 2014 est. |
| 7 | Congo, Democratic Republic of the | 8.60 | 2014 est. |
| 8 | Cote d'Ivoire | 8.50 | 2014 est. |
| 9 | Burma | 8.50 | 2014 est. |
| 10 | Mozambique | 8.30 | 2014 est. |
| 11 | Ethiopia | 8.20 | 2014 est. |
| 12 | Sierra Leone | 8.00 | 2014 est. |
| 13 | Laos | 7.40 | 2014 est. |
| 14 | China | 7.40 | 2014 est. |
| 15 | Gambia, The | 7.40 | 2014 est. |
| 16 | Cambodia | 7.20 | 2014 est. |
| 17 | Tanzania | 7.20 | 2014 est. |
| 18 | Sri Lanka | 7.00 | 2014 est. |
| 19 | Nigeria | 7.00 | 2014 est. |
| 20 | Uzbekistan | 7.00 | 2014 est. |
| 21 | Mauritania | 6.80 | 2014 est. |
| 22 | Burkina Faso | 6.70 | 2014 est. |
| 23 | Timor-Leste | 6.60 | 2014 est. |
| 24 | Panama | 6.60 | 2014 est. |
| 25 | Zambia | 6.50 | 2014 est. |
| 26 | Qatar | 6.50 | 2014 est. |
| 27 | Bhutan | 6.40 | 2014 est. |
| 28 | Niger | 6.30 | 2014 est. |
| 29 | Bangladesh | 6.20 | 2014 est. |
| 30 | Philippines | 6.20 | 2014 est. |
| 31 | Niue | 6.20 | 2003 est. |
| 32 | Gibraltar | 6.00 | 2008 est. |
| 33 | Congo, Republic of the | 6.00 | 2014 est. |
| 34 | Rwanda | 6.00 | 2014 est. |
| 35 | Tajikistan | 6.00 | 2014 est. |
| 36 | Uganda | 5.90 | 2014 est. |
| 37 | Mali | 5.90 | 2014 est. |
| 38 | Malaysia | 5.90 | 2014 est. |
| 39 | Bolivia | 5.80 | 2014 est. |
| 40 | Papua New Guinea | 5.80 | 2014 est. |
| 41 | Malawi | 5.70 | 2014 est. |
| 42 | Togo | 5.60 | 2014 est. |
| 43 | India | 5.60 | 2014 est. |
| 44 | Nepal | 5.50 | 2014 est. |
| 45 | Benin | 5.50 | 2014 est. |
| 46 | Vietnam | 5.50 | 2014 est. |
| 47 | Djibouti | 5.50 | 2014 est. |
| 48 | Kenya | 5.30 | 2014 est. |
| 49 | Dominican Republic | 5.30 | 2014 est. |
| 50 | Brunei | 5.30 | 2014 est. |
| 51 | Indonesia | 5.20 | 2014 est. |
| 52 | Cameroon | 5.10 | 2014 est. |
| 53 | Gabon | 5.10 | 2014 est. |
| 54 | Colombia | 5.00 | 2014 est. |
| 55 | Sao Tome and Principe | 5.00 | 2014 est. |
| 56 | Georgia | 5.00 | 2014 est. |
| 57 | Burundi | 4.70 | 2014 est. |
| 58 | Kazakhstan | 4.60 | 2014 est. |
| 59 | Senegal | 4.50 | 2014 est. |
| 60 | Azerbaijan | 4.50 | 2014 est. |
| 61 | Ghana | 4.50 | 2014 est. |
| 62 | Maldives | 4.50 | 2014 est. |
| 63 | Botswana | 4.40 | 2014 est. |
| 64 | United Arab Emirates | 4.30 | 2014 est. |
| 65 | Lesotho | 4.30 | 2014 est. |
| 66 | Namibia | 4.30 | 2014 est. |
| 67 | Kyrgyzstan | 4.10 | 2014 est. |
| 68 | Pakistan | 4.10 | 2014 est. |
| 69 | Paraguay | 4.00 | 2014 est. |
| 70 | Nicaragua | 4.00 | 2014 est. |
| 71 | Algeria | 4.00 | 2014 est. |
| 72 | Ecuador | 4.00 | 2014 est. |
| 73 | Angola | 3.90 | 2014 est. |
| 74 | Comoros | 3.90 | 2014 est. |
| 75 | Bahrain | 3.90 | 2014 est. |
| 76 | Fiji | 3.80 | 2014 est. |
| 77 | Haiti | 3.80 | 2014 est. |
| 78 | Seychelles | 3.70 | 2014 est. |
| 79 | Saudi Arabia | 3.60 | 2014 est. |
| 80 | Peru | 3.60 | 2014 est. |
| 81 | Curacao | 3.60 | 2012 est. |
| 82 | New Zealand | 3.60 | 2014 est. |
| 83 | Costa Rica | 3.60 | 2014 est. |
| 84 | Ireland | 3.60 | 2014 est. |
| 85 | Sint Maarten | 3.60 | 2014 est. |
| 86 | Vanuatu | 3.50 | 2014 est. |
| 87 | Taiwan | 3.50 | 2014 est. |
| 88 | Saint Kitts and Nevis | 3.50 | 2014 est. |
| 89 | Korea, South | 3.50 | 2014 est. |
| 90 | Montserrat | 3.50 | 2008 est. |
| 91 | Morocco | 3.50 | 2014 est. |
| 92 | Macedonia | 3.40 | 2014 est. |
| 93 | Guatemala | 3.40 | 2014 est. |
| 94 | Oman | 3.40 | 2014 est. |
| 95 | Guyana | 3.30 | 2014 est. |
| 96 | Suriname | 3.30 | 2014 est. |
| 97 | Mauritius | 3.30 | 2014 est. |
| 98 | Poland | 3.20 | 2014 est. |
