CIA - The World Factbook --  GDP - real growth rate   

GDP - real growth rate compares GDP growth on an annual basis adjusted for inflation and expressed as a percent.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | South Sudan | 24.70 | 2013 est. |
| 2 | Sierra Leone | 13.30 | 2013 est. |
| 3 | Turkmenistan | 12.20 | 2013 est. |
| 4 | Paraguay | 12.00 | 2013 est. |
| 5 | Macau | 11.90 | 2013 est. |
| 6 | Mongolia | 11.80 | 2013 est. |
| 7 | Turks and Caicos Islands | 11.20 | 2007 est. |
| 8 | Moldova | 8.90 | 2013 est. |
| 9 | Laos | 8.30 | 2013 est. |
| 10 | Timor-Leste | 8.10 | 2013 est. |
| 11 | Liberia | 8.10 | 2013 est. |
| 12 | Cote d'Ivoire | 8.00 | 2013 est. |
| 13 | Ghana | 7.90 | 2013 est. |
| 14 | China | 7.70 | 2013 est. |
| 15 | Rwanda | 7.50 | 2013 est. |
| 16 | Panama | 7.50 | 2013 est. |
| 17 | Kyrgyzstan | 7.40 | 2013 est. |
| 18 | Tajikistan | 7.40 | 2013 est. |
| 19 | Mozambique | 7.00 | 2013 est. |
| 20 | Eritrea | 7.00 | 2013 est. |
| 21 | Cambodia | 7.00 | 2013 est. |
| 22 | Tanzania | 7.00 | 2013 est. |
| 23 | Uzbekistan | 7.00 | 2013 est. |
| 24 | Ethiopia | 7.00 | 2013 est. |
| 25 | Bolivia | 6.80 | 2013 est. |
| 26 | Burma | 6.80 | 2013 est. |
| 27 | Philippines | 6.80 | 2013 est. |
| 28 | Gabon | 6.60 | 2013 est. |
| 29 | Burkina Faso | 6.50 | 2013 est. |
| 30 | Gambia, The | 6.40 | 2013 est. |
| 31 | Mauritania | 6.40 | 2013 est. |
| 32 | Sri Lanka | 6.30 | 2013 est. |
| 33 | Niue | 6.20 | 2003 est. |
| 34 | Niger | 6.20 | 2013 est. |
| 35 | Nigeria | 6.20 | 2013 est. |
| 36 | Congo, Democratic Republic of the | 6.20 | 2013 est. |
| 37 | Zambia | 6.00 | 2013 est. |
| 38 | Gibraltar | 6.00 | 2008 est. |
| 39 | Bhutan | 5.80 | 2013 est. |
| 40 | Azerbaijan | 5.80 | 2013 est. |
| 41 | Congo, Republic of the | 5.80 | 2013 est. |
| 42 | Bangladesh | 5.80 | 2013 est. |
| 43 | West Bank | 5.70 | 2011 est. |
| 44 | Angola | 5.60 | 2013 est. |
| 45 | Uganda | 5.60 | 2013 est. |
| 46 | Togo | 5.50 | 2013 est. |
| 47 | Qatar | 5.50 | 2013 est. |
| 48 | Papua New Guinea | 5.40 | 2013 est. |
| 49 | Indonesia | 5.30 | 2013 est. |
| 50 | Guyana | 5.30 | 2013 est. |
| 51 | Vietnam | 5.30 | 2013 est. |
| 52 | Isle of Man | 5.20 | 2005 |
| 53 | Oman | 5.10 | 2013 est. |
| 54 | Peru | 5.10 | 2013 est. |
| 55 | Morocco | 5.10 | 2013 est. |
| 56 | Kenya | 5.10 | 2013 est. |
| 57 | Kazakhstan | 5.00 | 2013 est. |
| 58 | Djibouti | 5.00 | 2013 est. |
| 59 | Benin | 5.00 | 2013 est. |
| 60 | Malawi | 5.00 | 2013 est. |
| 61 | Mali | 4.80 | 2013 est. |
| 62 | Suriname | 4.70 | 2013 est. |
| 63 | Malaysia | 4.70 | 2013 est. |
| 64 | Cameroon | 4.60 | 2013 est. |
| 65 | Armenia | 4.60 | 2013 est. |
| 66 | Nicaragua | 4.60 | 2013 est. |
| 67 | Burundi | 4.50 | 2013 est. |
| 68 | Sao Tome and Principe | 4.50 | 2013 est. |
| 69 | Bahrain | 4.40 | 2013 est. |
| 70 | Namibia | 4.40 | 2013 est. |
| 71 | Chile | 4.40 | 2013 est. |
| 72 | Iraq | 4.20 | 2013 est. |
| 73 | Colombia | 4.20 | 2013 est. |
| 74 | Singapore | 4.10 | 2013 est. |
| 75 | Lesotho | 4.10 | 2013 est. |
| 76 | Latvia | 4.00 | 2013 est. |
| 77 | Sint Maarten | 4.00 | 2012 est. |
| 78 | Senegal | 4.00 | 2013 est. |
| 79 | Ecuador | 4.00 | 2013 est. |
| 80 | Solomon Islands | 4.00 | 2013 est. |
| 81 | United Arab Emirates | 4.00 | 2013 est. |
| 82 | Sudan | 3.90 | 2013 est. |
| 83 | Chad | 3.90 | 2013 est. |
| 84 | Botswana | 3.90 | 2013 est. |
| 85 | Turkey | 3.80 | 2013 est. |
| 86 | Yemen | 3.80 | 2013 est. |
| 87 | Saudi Arabia | 3.60 | 2013 est. |
| 88 | Pakistan | 3.60 | 2013 est. |
| 89 | Curacao | 3.60 | 2012 est. |
| 90 | Nepal | 3.60 | 2013 est. |
| 91 | Guinea-Bissau | 3.50 | 2013 est. |
| 92 | Romania | 3.50 | 2013 est. |
| 93 | Costa Rica | 3.50 | 2013 est. |
| 94 | Comoros | 3.50 | 2013 est. |
| 95 | Argentina | 3.50 | 2013 est. |
| 96 | Maldives | 3.50 | 2013 est. |
| 97 | Montserrat | 3.50 | 2008 est. |
| 98 | Uruguay | 3.50 | 2013 est. |
| 99 | Palau | 3.50 | 2013 est. |
| 100 | Lithuania | 3.40 | 2013 est. |
| 101 | Mauritius | 3.40 | 2013 est. |
| 102 | Haiti | 3.40 | 2013 est. |
| 103 | Vanuatu | 3.30 | 2013 est. |
| 104 | Israel | 3.30 | 2013 est. |
| 105 | Guatemala | 3.30 | 2013 est. |
| 106 | Jordan | 3.30 | 2013 est. |
| 107 | Seychelles | 3.30 | 2013 est. |
| 108 | India | 3.20 | 2013 est. |
| 109 | Zimbabwe | 3.20 | 2013 est. |
| 110 | Afghanistan | 3.10 | 2013 est. |
| 111 | Algeria | 3.10 | 2013 est. |
| 112 | Cuba | 3.10 | 2012 est. |
| 113 | Macedonia | 3.10 | 2013 est. |
| 114 | Greenland | 3.00 | 2011 est. |
| 115 | American Samoa | 3.00 | 2003 |
| 116 | Fiji | 3.00 | 2013 est. |
| 117 | Guernsey | 3.00 | 2005 est. |
| 118 | Kiribati | 2.90 | 2013 est. |
| 119 | Thailand | 2.90 | 2013 est. |
| 120 | Hong Kong | 2.90 | 2013 est. |
| 121 | Guinea | 2.90 | 2013 est. |
| 122 | Faroe Islands | 2.90 | 2010 est. |
| 123 | Korea, South | 2.80 | 2013 est. |
| 124 | Tunisia | 2.80 | 2013 est. |
| 125 | Honduras | 2.80 | 2013 est. |
| 126 | Madagascar | 2.60 | 2013 est. |
| 127 | Somalia | 2.60 | 2010 est. |
| 128 | Belize | 2.50 | 2013 est. |
| 129 | Georgia | 2.50 | 2013 est. |
| 130 | New Zealand | 2.50 | 2013 est. |
| 131 | Australia | 2.50 | 2013 est. |
| 132 | Kosovo | 2.50 | 2013 est. |
| 133 | Aruba | 2.40 | 2005 est. |
| 134 | Malta | 2.40 | 2013 est. |
| 135 | Kuwait | 2.30 | 2013 est. |
| 136 | Marshall Islands | 2.30 | 2013 est. |
| 137 | Brazil | 2.30 | 2013 est. |
| 138 | Taiwan | 2.20 | 2013 est. |
| 139 | Belarus | 2.10 | 2013 est. |
| 140 | Dominican Republic | 2.00 | 2013 est. |
| 141 | Serbia | 2.00 | 2013 est. |
| 142 | Japan | 2.00 | 2013 est. |
| 143 | South Africa | 2.00 | 2013 est. |
| 144 | Saint Vincent and the Grenadines | 2.00 | 2013 est. |
| 145 | Virgin Islands | 2.00 | 2002 est. |
| 146 | Switzerland | 2.00 | 2013 est. |
| 147 | Saint Kitts and Nevis | 1.90 | 2013 est. |
| 148 | Iceland | 1.90 | 2013 est. |
| 149 | Bahamas, The | 1.90 | 2013 est. |
| 150 | Egypt | 1.80 | 2013 est. |
| 151 | Liechtenstein | 1.80 | 2012 est. |
| 152 | United Kingdom | 1.80 | 2013 est. |
| 153 | Antigua and Barbuda | 1.70 | 2013 est. |
| 154 | Canada | 1.60 | 2013 est. |
| 155 | Trinidad and Tobago | 1.60 | 2013 est. |
| 156 | Norway | 1.60 | 2013 est. |
| 157 | United States | 1.60 | 2013 est. |
| 158 | El Salvador | 1.60 | 2013 est. |
| 159 | Venezuela | 1.60 | 2013 est. |
| 160 | Estonia | 1.50 | 2013 est. |
| 161 | Lebanon | 1.50 | 2013 est. |
| 162 | Cabo Verde | 1.50 | 2013 est. |
| 163 | Montenegro | 1.50 | 2013 est. |
| 164 | Brunei | 1.40 | 2013 est. |
| 165 | Russia | 1.30 | 2013 est. |
| 166 | Poland | 1.30 | 2013 est. |
| 167 | Korea, North | 1.30 | 2012 est. |
| 168 | Guam | 1.30 | 2002-10 average est. |
| 169 | British Virgin Islands | 1.30 | 2010 est. |
| 170 | Mexico | 1.20 | 2013 est. |
| 171 | Dominica | 1.10 | 2013 est. |
| 172 | Cayman Islands | 1.10 | 2008 est. |
| 173 | Tuvalu | 1.10 | 2013 est. |
| 174 | Cocos (Keeling) Islands | 1.00 | |
| 175 | Tonga | 1.00 | 2013 est. |
| 176 | Monaco | 0.90 | 2012 est. |
| 177 | Sweden | 0.90 | 2013 est. |
| 178 | Bosnia and Herzegovina | 0.80 | 2013 est. |
| 179 | Grenada | 0.80 | 2013 est. |
| 180 | Slovakia | 0.80 | 2013 est. |
| 181 | Albania | 0.70 | 2013 est. |
| 182 | Micronesia, Federated States of | 0.60 | 2013 est. |
| 183 | New Caledonia | 0.60 | 2008 est. |
| 184 | Ireland | 0.60 | 2013 est. |
| 185 | Germany | 0.50 | 2013 est. |
| 186 | Bulgaria | 0.50 | 2013 est. |
| 187 | Luxembourg | 0.50 | 2013 est. |
| 188 | Austria | 0.40 | 2013 est. |
| 189 | Ukraine | 0.40 | 2013 est. |
| 190 | Jamaica | 0.40 | 2013 est. |
| 191 | France | 0.30 | 2013 est. |
| 192 | Saint Lucia | 0.20 | 2013 est. |
| 193 | Hungary | 0.20 | 2013 est. |
| 194 | European Union | 0.10 | 2013 est. |
| 195 | Denmark | 0.10 | 2013 est. |
| 196 | Cook Islands | 0.10 | 2005 est. |
| 197 | Belgium | 0.10 | 2013 est. |
| 198 | Samoa | 0.10 | 2013 est. |
| 199 | Swaziland | 0.00 | 2013 est. |
| 200 | French Polynesia | -0.40 | 2006 |
| 201 | Finland | -0.60 | 2013 est. |
| 202 | Netherlands | -0.80 | 2013 est. |
| 203 | Barbados | -0.80 | 2013 est. |
| 204 | Czech Republic | -0.90 | 2013 est. |
| 205 | Croatia | -1.00 | 2013 est. |
| 206 | Slovenia | -1.10 | 2013 est. |
| 207 | Spain | -1.30 | 2013 est. |
| 208 | Iran | -1.50 | 2013 est. |
| 209 | Equatorial Guinea | -1.50 | 2013 est. |
| 210 | Andorra | -1.60 | 2012 est. |
| 211 | Italy | -1.80 | 2013 est. |
| 212 | Portugal | -1.80 | 2013 est. |
| 213 | Syria | -2.30 | 2011 est. |
| 214 | Bermuda | -3.50 | 2011 |
| 215 | San Marino | -3.50 | 2013 est. |
| 216 | Greece | -3.80 | 2013 est. |
| 217 | Libya | -5.10 | 2013 est. |
| 218 | Puerto Rico | -5.80 | 2010 est. |
| 219 | Anguilla | -8.50 | 2009 est. |
| 220 | Cyprus | -8.70 | 2013 est. |
| 221 | Central African Republic | -14.50 | 2013 est. |


