CIA - The World Factbook --  GDP - real growth rate   

This entry gives GDP growth on an annual basis adjusted for inflation and expressed as a percent. The growth rates are year-over-year, and not compounded.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Libya | 121.90 | 2012 est. |
| 2 | Sierra Leone | 21.30 | 2012 est. |
| 3 | Macau | 20.70 | 2011 est. |
| 4 | Niger | 14.50 | 2012 est. |
| 5 | Mongolia | 12.70 | 2012 est. |
| 6 | Afghanistan | 11.00 | 2012 est. |
| 7 | Iraq | 10.20 | 2012 est. |
| 8 | Timor-Leste | 10.00 | 2012 est. |
| 9 | Bhutan | 9.90 | 2012 est. |
| 10 | Liberia | 9.00 | 2012 est. |
| 11 | Panama | 8.50 | 2012 est. |
| 12 | Laos | 8.30 | 2012 est. |
| 13 | Ghana | 8.20 | 2012 est. |
| 14 | Cote d'Ivoire | 8.10 | 2012 est. |
| 15 | Turkmenistan | 8.00 | 2012 est. |
| 16 | China | 7.80 | 2012 est. |
| 17 | Papua New Guinea | 7.70 | 2012 est. |
| 18 | Rwanda | 7.70 | 2012 est. |
| 19 | Mozambique | 7.50 | 2012 est. |
| 20 | Eritrea | 7.50 | 2012 est. |
| 21 | Uzbekistan | 7.40 | 2012 est. |
| 22 | Solomon Islands | 7.40 | 2012 est. |
| 23 | Chad | 7.30 | 2012 est. |
| 24 | Congo, Democratic Republic of the | 7.10 | 2012 est. |
| 25 | Nigeria | 7.10 | 2012 est. |
| 26 | Burkina Faso | 7.00 | 2012 est. |
| 27 | Ethiopia | 7.00 | 2012 est. |
| 28 | Tajikistan | 6.80 | 2012 est. |
| 29 | Sri Lanka | 6.80 | 2012 est. |
| 30 | Angola | 6.80 | 2012 est. |
| 31 | Cambodia | 6.50 | 2012 est. |
| 32 | Zambia | 6.50 | 2012 est. |
| 33 | Tanzania | 6.50 | 2012 est. |
| 34 | Qatar | 6.30 | 2012 est. |
| 35 | Kuwait | 6.30 | 2012 est. |
| 36 | Niue | 6.20 | 2003 est. |
| 37 | Burma | 6.20 | 2012 est. |
| 38 | Gabon | 6.10 | 2012 est. |
| 39 | Bangladesh | 6.10 | 2012 est. |
| 40 | Gibraltar | 6.00 | 2008 |
| 41 | Georgia | 6.00 | 2012 est. |
| 42 | Saudi Arabia | 6.00 | 2012 est. |
| 43 | Peru | 6.00 | 2012 est. |
| 44 | Indonesia | 6.00 | 2012 est. |
| 45 | West Bank | 5.70 | 2011 est. |
| 46 | Equatorial Guinea | 5.70 | 2012 est. |
| 47 | Venezuela | 5.70 | 2012 est. |
| 48 | Thailand | 5.60 | 2012 est. |
| 49 | Kazakhstan | 5.50 | 2012 est. |
| 50 | India | 5.40 | 2012 est. |
| 51 | Mauritania | 5.30 | 2012 est. |
| 52 | Isle of Man | 5.20 | 2005 |
| 53 | Kenya | 5.10 | 2012 est. |
| 54 | Vietnam | 5.10 | 2012 est. |
| 55 | Zimbabwe | 5.00 | 2012 est. |
| 56 | Oman | 5.00 | 2012 est. |
| 57 | Bolivia | 5.00 | 2012 est. |
| 58 | Togo | 5.00 | 2012 est. |
| 59 | Chile | 5.00 | 2012 est. |
| 60 | Turks and Caicos Islands | 4.90 | 2000 est. |
| 61 | Congo, Republic of the | 4.90 | 2012 est. |
| 62 | Cape Verde | 4.80 | 2012 est. |
| 63 | Djibouti | 4.80 | 2012 est. |
| 64 | Guinea | 4.80 | 2012 est. |
| 65 | Philippines | 4.80 | 2012 est. |
| 66 | Costa Rica | 4.80 | 2012 est. |
| 67 | Cameroon | 4.70 | 2012 est. |
| 68 | Bermuda | 4.60 | 2004 est. |
| 69 | Nepal | 4.60 | 2012 est. |
| 70 | Sao Tome and Principe | 4.50 | 2012 est. |
| 71 | Haiti | 4.50 | 2012 est. |
| 72 | Latvia | 4.50 | 2012 est. |
| 73 | Malaysia | 4.40 | 2012 est. |
| 74 | Belarus | 4.30 | 2012 est. |
| 75 | Lesotho | 4.30 | 2012 est. |
| 76 | Malawi | 4.30 | 2012 est. |
| 77 | Colombia | 4.30 | 2012 est. |
| 78 | Burundi | 4.20 | 2012 est. |
| 79 | Uganda | 4.20 | 2012 est. |
| 80 | Central African Republic | 4.10 | 2012 est. |
| 81 | Ecuador | 4.00 | 2012 est. |
| 82 | Dominican Republic | 4.00 | 2012 est. |
| 83 | United Arab Emirates | 4.00 | 2012 est. |
| 84 | Suriname | 4.00 | 2012 est. |
| 85 | Namibia | 4.00 | 2012 est. |
| 86 | Honduras | 3.80 | 2012 est. |
| 87 | Mexico | 3.80 | 2012 est. |
| 88 | Kosovo | 3.80 | 2012 est. |
| 89 | Botswana | 3.80 | 2012 est. |
| 90 | Azerbaijan | 3.80 | 2012 est. |
| 91 | Armenia | 3.80 | 2012 est. |
| 92 | Nicaragua | 3.70 | 2012 est. |
| 93 | Pakistan | 3.70 | 2012 est. |
| 94 | Senegal | 3.70 | 2012 est. |
| 95 | Guyana | 3.70 | 2012 est. |
| 96 | Russia | 3.60 | 2012 est. |
| 97 | Montserrat | 3.50 | 2008 est. |
| 98 | Uruguay | 3.50 | 2012 est. |
| 99 | Benin | 3.50 | 2012 est. |
| 100 | Curacao | 3.50 | 2008 |
| 101 | Maldives | 3.50 | 2012 est. |
| 102 | Mauritius | 3.40 | 2012 est. |
| 103 | Australia | 3.30 | 2012 est. |
| 104 | Guatemala | 3.10 | 2012 est. |
| 105 | Norway | 3.10 | 2012 est. |
| 106 | Greenland | 3.00 | 2011 est. |
| 107 | Guernsey | 3.00 | 2005 est. |
| 108 | American Samoa | 3.00 | 2003 |
| 109 | Ukraine | 3.00 | 2012 est. |
