CIA - The World Factbook --  Children under the age of 5 years underweight   

This entry gives the percent of children under five considered to be underweight. Underweight means weight-for-age is approximately 2 kg below for standard at age one, 3 kg below standard for ages two and three, and 4 kg below standard for ages four and five. This statistic is an indicator of the nutritional status of a community. Children who suffer from growth retardation as a result of poor diets and/or recurrent infections tend to have a greater risk of suffering illness and death.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | India | 43.50 | 2006 |
| 2 | Yemen | 43.10 | 2003 |
| 3 | Bangladesh | 41.30 | 2007 |
| 4 | Timor-Leste | 40.60 | 2002 |
| 5 | Niger | 39.90 | 2006 |
| 6 | Burundi | 38.90 | 2000 |
| 7 | Nepal | 38.80 | 2006 |
| 8 | Burkina Faso | 37.40 | 2006 |
| 9 | Madagascar | 36.80 | 2004 |
| 10 | Ethiopia | 34.60 | 2005 |
| 11 | Eritrea | 34.50 | 2002 |
| 12 | Chad | 33.90 | 2004 |
| 13 | Afghanistan | 32.90 | 2004 |
| 14 | Somalia | 32.80 | 2006 |
| 15 | Sudan | 31.70 | 2006 |
| 16 | Laos | 31.60 | 2006 |
| 17 | Pakistan | 31.30 | 2001 |
| 18 | Djibouti | 29.60 | 2006 |
| 19 | Burma | 29.60 | 2003 |
| 20 | Cambodia | 28.80 | 2008 |
| 21 | Congo, Democratic Republic of the | 28.20 | 2007 |
| 22 | Mali | 27.90 | 2006 |
| 23 | Angola | 27.50 | 2001 |
| 24 | Nigeria | 26.70 | 2008 |
| 25 | Maldives | 25.70 | 2001 |
| 26 | Comoros | 25.00 | 2000 |
| 27 | Central African Republic | 21.80 | 2000 |
| 28 | Sierra Leone | 21.30 | 2008 |
| 29 | Mozambique | 21.20 | 2003 |
| 30 | Sri Lanka | 21.10 | 2007 |
| 31 | Guinea | 20.80 | 2008 |
| 32 | Philippines | 20.70 | 2003 |
| 33 | Korea, North | 20.60 | 2004 |
| 34 | Togo | 20.50 | 2008 |
| 35 | Liberia | 20.40 | 2007 |
| 36 | Vietnam | 20.20 | 2008 |
| 37 | Benin | 20.20 | 2006 |
| 38 | Indonesia | 19.60 | 2007 |
| 39 | Haiti | 18.90 | 2006 |
| 40 | Papua New Guinea | 18.10 | 2005 |
| 41 | Rwanda | 18.00 | 2005 |
| 42 | Guatemala | 17.70 | 2002 |
| 43 | Namibia | 17.50 | 2007 |
| 44 | Guinea-Bissau | 17.20 | 2008 |
| 45 | Tanzania | 16.70 | 2005 |
| 46 | Cote d'Ivoire | 16.70 | 2006 |
| 47 | Mauritania | 16.70 | 2008 |
| 48 | Cameroon | 16.60 | 2006 |
| 49 | Lesotho | 16.60 | 2005 |
| 50 | Kenya | 16.50 | 2003 |
| 51 | Uganda | 16.40 | 2006 |
| 52 | Gambia, The | 15.80 | 2006 |
| 53 | Malawi | 15.50 | 2006 |
| 54 | Zambia | 14.90 | 2007 |
| 55 | Tajikistan | 14.90 | 2005 |
| 56 | Senegal | 14.50 | 2005 |
| 57 | Ghana | 14.30 | 2008 |
| 58 | Zimbabwe | 14.00 | 2006 |
| 59 | Sao Tome and Principe | 13.10 | 2009 |
| 60 | Bhutan | 12.00 | 2008 |
| 61 | Congo, Republic of the | 11.80 | 2005 |
| 62 | Solomon Islands | 11.50 | 2007 |
| 63 | Guyana | 10.80 | 2007 |
| 64 | Botswana | 10.70 | 2000 |
| 65 | Equatorial Guinea | 10.60 | 2004 |
| 66 | Syria | 10.00 | 2006 |
| 67 | Morocco | 9.90 | 2004 |
| 68 | Gabon | 8.80 | 2001 |
| 69 | China | 8.70 | 2000 |
| 70 | Honduras | 8.60 | 2006 |
| 71 | Azerbaijan | 8.40 | 2006 |
| 72 | Iraq | 7.10 | 2006 |
| 73 | Thailand | 7.00 | 2006 |
| 74 | Egypt | 6.80 | 2008 |
| 75 | Albania | 6.60 | 2005 |
| 76 | Ecuador | 6.20 | 2004 |
| 77 | El Salvador | 6.10 | 2003 |
| 78 | Swaziland | 6.10 | 2007 |
| 79 | Uruguay | 6.00 | 2004 |
| 80 | Libya | 5.60 | 2007 |
| 81 | Peru | 5.40 | 2005 |
| 82 | Saudi Arabia | 5.30 | 2005 |
| 83 | Mongolia | 5.30 | 2005 |
| 84 | Colombia | 5.10 | 2005 |
| 85 | Kazakhstan | 4.90 | 2006 |
| 86 | Belize | 4.90 | 2006 |
| 87 | Trinidad and Tobago | 4.40 | 2000 |
| 88 | Uzbekistan | 4.40 | 2006 |
| 89 | Bolivia | 4.30 | 2008 |
| 90 | Nicaragua | 4.30 | 2004 |
