CIA - The World Factbook --  Exports - partners   

This entry provides a rank ordering of trading partners starting with the most important; it sometimes includes the percent of total dollar value.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Chad | 92.80 | 2008 |
| 2 | Bhutan | 89.00 | 2008 |
| 3 | Vanuatu | 83.00 | 2008 |
| 4 | Niger | 80.40 | 2008 |
| 5 | Mexico | 80.20 | 2008 |
| 6 | Djibouti | 79.90 | 2008 |
| 7 | Canada | 77.70 | 2008 |
| 8 | Sao Tome and Principe | 77.50 | 2008 |
| 9 | Mongolia | 74.00 | 2008 |
| 10 | Haiti | 70.70 | 2008 |
| 11 | Saint Kitts and Nevis | 65.70 | 2008 |
| 12 | Greenland | 63.50 | 2008 |
| 13 | Honduras | 62.10 | 2008 |
| 14 | Bolivia | 60.10 | 2008 |
| 15 | Nepal | 59.20 | 2008 |
| 16 | Lesotho | 58.90 | 2008 |
| 17 | Dominican Republic | 58.10 | 2008 |
| 18 | Guinea-Bissau | 56.80 | 2008 |
| 19 | Somalia | 56.20 | 2008 |
| 20 | Albania | 55.90 | 2008 |
| 21 | Mozambique | 55.50 | 2008 |
| 22 | Cambodia | 54.40 | 2008 |
| 23 | Burma | 52.30 | 2008 |
| 24 | Turkmenistan | 51.70 | 2008 |
| 25 | Sudan | 49.80 | 2008 |
| 26 | Hong Kong | 48.50 | 2008 |
| 27 | Congo, Democratic Republic of the | 48.40 | 2008 |
| 28 | Moldova | 48.30 | 2008 |
| 29 | Solomon Islands | 47.70 | 2008 |
| 30 | El Salvador | 47.50 | 2008 |
| 31 | Ecuador | 45.30 | 2008 |
| 32 | Congo, Republic of the | 45.10 | 2008 |
| 33 | Korea, North | 45.00 | 2007 |
| 34 | Trinidad and Tobago | 44.50 | 2008 |
| 35 | Mauritania | 41.40 | 2008 |
| 36 | Nigeria | 41.40 | 2008 |
| 37 | Brunei | 40.80 | 2008 |
| 38 | Venezuela | 40.70 | 2008 |
| 39 | Central African Republic | 40.40 | 2008 |
| 40 | Jamaica | 40.30 | 2008 |
| 41 | Azerbaijan | 40.20 | 2008 |
| 42 | Macau | 39.90 | 2008 |
| 43 | Guatemala | 39.40 | 2008 |
| 44 | Panama | 39.20 | 2008 |
| 45 | Madagascar | 38.90 | 2008 |
| 46 | Qatar | 38.50 | 2008 |
| 47 | Colombia | 38.00 | 2008 |
| 48 | Libya | 38.00 | 2008 |
| 49 | Cape Verde | 37.50 | 2008 |
| 50 | Iraq | 37.30 | 2008 |
| 51 | Lesotho | 37.00 | 2008 |
| 52 | Samoa | 36.80 | 2008 |
| 53 | Tajikistan | 36.70 | 2008 |
| 54 | Suriname | 36.20 | 2008 |
| 55 | Belize | 35.60 | 2008 |
| 56 | Sierra Leone | 35.60 | 2008 |
| 57 | Guinea-Bissau | 35.60 | 2008 |
| 58 | Laos | 35.50 | 2008 |
| 59 | Samoa | 35.30 | 2008 |
| 60 | Korea, North | 35.00 | 2007 |
| 61 | Maldives | 34.40 | 2008 |
| 62 | Iceland | 33.80 | 2008 |
| 63 | Dominica | 33.50 | 2008 |
| 64 | Sudan | 33.40 | 2008 |
| 65 | Angola | 33.00 | 2008 |
| 66 | Israel | 32.50 | 2008 |
| 67 | Congo, Republic of the | 32.30 | 2008 |
| 68 | Nicaragua | 32.30 | 2008 |
| 69 | Belarus | 32.20 | 2008 |
| 70 | Zimbabwe | 32.10 | 2008 |
| 71 | Saint Vincent and the Grenadines | 31.80 | 2008 |
| 72 | Oman | 31.70 | 2008 |
| 73 | Paraguay | 31.70 | 2008 |
| 74 | Syria | 30.90 | 2008 |
| 75 | Mauritius | 30.80 | 2008 |
| 76 | Czech Republic | 30.60 | 2008 |
| 77 | Gambia, The | 30.50 | 2008 |
| 78 | Tonga | 29.60 | 2008 |
| 79 | Austria | 29.50 | 2008 |
| 80 | Taiwan | 29.20 | 2008 est. |
| 81 | Guinea | 28.90 | 2008 |
| 82 | Angola | 28.70 | 2008 |
| 83 | Cape Verde | 28.50 | 2008 |
| 84 | Yemen | 28.40 | 2008 |
| 85 | Tunisia | 28.30 | 2008 |
| 86 | Burundi | 27.90 | 2008 |
| 87 | Cuba | 27.80 | 2008 |
| 88 | Faroe Islands | 27.30 | 2008 |
| 89 | Uzbekistan | 27.30 | 2008 |
| 90 | Kyrgyzstan | 27.20 | 2008 |
| 91 | Papua New Guinea | 27.20 | 2008 |
| 92 | Comoros | 27.10 | 2008 |
| 93 | Norway | 27.00 | 2008 |
| 94 | Mali | 26.70 | 2008 |
| 95 | Cuba | 26.60 | 2008 |
| 96 | Hungary | 26.50 | 2008 |
| 97 | Liberia | 26.50 | 2008 |
| 98 | Tajikistan | 26.50 | 2008 |
| 99 | Portugal | 25.70 | 2008 |
| 100 | Gambia, The | 25.60 | 2008 |
| 101 | Netherlands | 25.50 | 2008 |
| 102 | Gabon | 25.40 | 2008 |
| 103 | Eritrea | 25.30 | 2008 |
| 104 | Lebanon | 24.90 | 2008 |
| 105 | Poland | 24.90 | 2008 |
| 106 | Bermuda | 24.70 | 2008 |
| 107 | Algeria | 23.90 | 2008 |
| 108 | Costa Rica | 23.90 | 2008 |
| 109 | Saint Lucia | 23.60 | 2008 |
| 110 | Yemen | 23.60 | 2008 |
| 111 | Ukraine | 23.50 | 2008 |
| 112 | New Zealand | 23.10 | 2008 |
| 113 | United Arab Emirates | 23.00 | 2008 |
| 114 | Equatorial Guinea | 22.70 | 2008 |
| 115 | Aruba | 22.30 | 2008 |
| 116 | Australia | 22.20 | 2008 |
| 117 | Luxembourg | 21.80 | 2008 |
| 118 | Bahamas, The | 21.60 | 2008 |
| 119 | Brunei | 21.60 | 2008 |
| 120 | Sri Lanka | 21.60 | 2008 |
| 121 | Belize | 21.50 | 2008 |
| 122 | Korea, South | 21.40 | 2008 |
| 123 | Seychelles | 21.10 | 2008 |
| 124 | Bangladesh | 21.00 | 2008 |
| 125 | Somalia | 21.00 | 2008 |
| 126 | Qatar | 20.90 | 2008 |
