CIA - The World Factbook --  Unemployment rate   

This entry contains the percent of the labor force that is without jobs. Substantial underemployment might be noted.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Cambodia | 0.00 | 2011 est. |
| 2 | Monaco | 0.00 | 2011 |
| 3 | Qatar | 0.50 | 2012 est. |
| 4 | Thailand | 0.70 | 2012 est. |
| 5 | Guernsey | 0.90 | March 2006 est. |
| 6 | Belarus | 1.00 | 2009 est. |
| 7 | Vanuatu | 1.70 | 1999 |
| 8 | Jersey | 1.70 | 2012 est. |
| 9 | Singapore | 1.90 | 2012 est. |
| 10 | Papua New Guinea | 1.90 | 2008 est. |
| 11 | Isle of Man | 2.00 | April 2011 est. |
| 12 | Macau | 2.00 | 2012 est. |
| 13 | Kiribati | 2.00 | 1992 est. |
| 14 | Seychelles | 2.00 | 2006 est. |
| 15 | Kuwait | 2.20 | 2004 est. |
| 16 | United Arab Emirates | 2.40 | 2001 |
| 17 | Tajikistan | 2.50 | 2012 est. |
| 18 | Liechtenstein | 2.50 | 2011 |
| 19 | Laos | 2.50 | 2009 est. |
| 20 | Brunei | 2.60 | 2011 |
| 21 | Andorra | 2.90 | 2012 est. |
| 22 | Switzerland | 2.90 | 2012 est. |
| 23 | Malaysia | 3.00 | 2012 est. |
| 24 | Gibraltar | 3.00 | 2005 est. |
| 25 | Norway | 3.20 | 2012 est. |
| 26 | Korea, South | 3.20 | 2012 est. |
| 27 | Vietnam | 3.20 | 2012 est. |
| 28 | Hong Kong | 3.30 | 2012 est. |
| 29 | Cuba | 3.80 | 2012 est. |
| 30 | Sri Lanka | 4.00 | 2012 est. |
| 31 | Cayman Islands | 4.00 | 2008 |
| 32 | Bhutan | 4.00 | 2009 |
| 33 | Falkland Islands (Islas Malvinas) | 4.10 | 2010 |
| 34 | Guatemala | 4.10 | 2011 est. |
| 35 | Palau | 4.20 | 2005 est. |
| 36 | Taiwan | 4.20 | 2012 est. |
| 37 | Honduras | 4.40 | 2012 est. |
| 38 | Japan | 4.40 | 2012 est. |
| 39 | Panama | 4.40 | 2012 est. |
| 40 | Saint Kitts and Nevis | 4.50 | 1997 |
| 41 | Uzbekistan | 4.90 | 2012 est. |
| 42 | Austria | 4.90 | 2012 est. |
| 43 | Ecuador | 4.90 | 2012 est. |
| 44 | Greenland | 4.90 | 2011 est. |
| 45 | Bangladesh | 5.00 | 2012 est. |
| 46 | Mexico | 5.00 | 2012 est. |
| 47 | Australia | 5.20 | 2012 est. |
| 48 | Peru | 5.20 | 2012 est. |
| 49 | Kazakhstan | 5.30 | 2012 est. |
| 50 | Netherlands | 5.30 | 2012 est. |
| 51 | Burma | 5.40 | 2012 est. |
| 52 | Brazil | 5.50 | 2012 est. |
| 53 | Russia | 5.50 | 2012 est. |
| 54 | Germany | 5.50 | 2012 est. |
| 55 | Moldova | 5.60 | 2012 est. |
