CIA - The World Factbook --  UNEMPLOYMENT RATE

Unemployement rate compares the percent of the labor force that is without jobs.

| Rank | Country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Cambodia | 0.00 | 2011 est. |
| 2 | Qatar | 0.40 | 2014 est. |
| 3 | Guernsey | 0.90 | March 2006 est. |
| 4 | Thailand | 1.00 | 2014 est. |
| 5 | Belarus | 1.00 | 2009 est. |
| 6 | Laos | 1.30 | 2012 est. |
| 7 | Jersey | 1.70 | 2012 est. |
| 8 | Vanuatu | 1.70 | 1999 |
| 9 | Singapore | 1.90 | 2014 est. |
| 10 | Papua New Guinea | 1.90 | 2008 est. |
| 11 | Macau | 1.90 | 2013 est. |
| 12 | Monaco | 2.00 | 2012 |
| 13 | Seychelles | 2.00 | 2006 est. |
| 14 | Isle of Man | 2.00 | April 2011 est. |
| 15 | Kiribati | 2.00 | 1992 est. |
| 16 | Liechtenstein | 2.30 | 2012 |
| 17 | United Arab Emirates | 2.40 | 2001 |
| 18 | Tajikistan | 2.50 | 2013 est. |
| 19 | Brunei | 2.60 | 2011 |
| 20 | Bhutan | 2.90 | 2013 est. |
| 21 | Malaysia | 2.90 | 2014 est. |
| 22 | Gibraltar | 3.00 | 2005 est. |
| 23 | Kuwait | 3.00 | 2014 est. |
| 24 | Hong Kong | 3.10 | 2014 est. |
| 25 | Vietnam | 3.10 | 2014 est. |
| 26 | Switzerland | 3.20 | 2014 est. |
| 27 | Korea, South | 3.30 | 2014 est. |
| 28 | Norway | 3.40 | 2014 est. |
| 29 | Cuba | 3.60 | 2014 est. |
| 30 | Japan | 3.60 | 2014 est. |
| 31 | Taiwan | 3.80 | 2014 est. |
| 32 | Bahrain | 3.80 | 2014 est. |
| 33 | Andorra | 4.00 | 2012 est. |
| 34 | Cayman Islands | 4.00 | 2008 |
| 35 | Guatemala | 4.10 | 2011 est. |
| 36 | China | 4.10 | 2014 est. |
| 37 | Falkland Islands (Islas Malvinas) | 4.10 | 2010 |
| 38 | Sri Lanka | 4.20 | 2014 est. |
| 39 | Palau | 4.20 | 2005 est. |
| 40 | Honduras | 4.30 | 2014 est. |
| 41 | Saint Kitts and Nevis | 4.50 | 1997 |
| 42 | Austria | 4.50 | 2014 est. |
| 43 | Iceland | 4.50 | 2014 est. |
| 44 | Panama | 4.50 | 2014 est. |
| 45 | Mexico | 4.70 | 2014 est. |
| 46 | Russia | 4.90 | 2014 est. |
| 47 | Uzbekistan | 4.90 | 2014 est. |
| 48 | Bangladesh | 5.00 | 2014 est. |
| 49 | Germany | 5.00 | 2014 est. |
| 50 | Ecuador | 5.00 | 2014 est. |
| 51 | Kazakhstan | 5.10 | 2014 est. |
| 52 | Burma | 5.10 | 2014 est. |
| 53 | Denmark | 5.20 | 2014 est. |
| 54 | Trinidad and Tobago | 5.30 | 2014 est. |
