CIA - The World Factbook --  Unemployment rate   

Unemployement rate compares the percent of the labor force that is without jobs.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | Cambodia | 0.00 | 2011 est. |
| 2 | Qatar | 0.30 | 2013 est. |
| 3 | Thailand | 0.70 | 2013 est. |
| 4 | Guernsey | 0.90 | March 2006 est. |
| 5 | Belarus | 1.00 | 2009 est. |
| 6 | Vietnam | 1.30 | 2013 est. |
| 7 | Vanuatu | 1.70 | 1999 |
| 8 | Jersey | 1.70 | 2012 est. |
| 9 | Macau | 1.80 | 2013 est. |
| 10 | Papua New Guinea | 1.90 | 2008 est. |
| 11 | Laos | 1.90 | 2010 est. |
| 12 | Singapore | 1.90 | 2013 est. |
| 13 | Kiribati | 2.00 | 1992 est. |
| 14 | Seychelles | 2.00 | 2006 est. |
| 15 | Monaco | 2.00 | 2012 |
| 16 | Isle of Man | 2.00 | April 2011 est. |
| 17 | Bhutan | 2.10 | 2013 |
| 18 | Liechtenstein | 2.30 | 2012 |
| 19 | United Arab Emirates | 2.40 | 2001 |
| 20 | Tajikistan | 2.50 | 2013 est. |
| 21 | Brunei | 2.60 | 2011 |
| 22 | Gibraltar | 3.00 | 2005 est. |
| 23 | Malaysia | 3.10 | 2013 est. |
| 24 | Hong Kong | 3.10 | 2013 est. |
| 25 | Switzerland | 3.20 | 2013 est. |
| 26 | Korea, South | 3.20 | 2013 est. |
| 27 | Kuwait | 3.40 | 2011 est. |
| 28 | Norway | 3.60 | 2013 est. |
| 29 | Peru | 3.60 | 2012 est. |
| 30 | Andorra | 4.00 | 2012 est. |
| 31 | Cayman Islands | 4.00 | 2008 |
| 32 | China | 4.10 | 2013 est. |
| 33 | Taiwan | 4.10 | 2013 est. |
| 34 | Japan | 4.10 | 2013 est. |
| 35 | Guatemala | 4.10 | 2011 est. |
| 36 | Falkland Islands (Islas Malvinas) | 4.10 | 2010 |
| 37 | Palau | 4.20 | 2005 est. |
| 38 | Ecuador | 4.20 | 2013 est. |
| 39 | Cuba | 4.30 | 2013 est. |
| 40 | Panama | 4.50 | 2013 est. |
| 41 | Saint Kitts and Nevis | 4.50 | 1997 |
| 42 | Iceland | 4.50 | 2013 est. |
| 43 | Honduras | 4.50 | 2013 est. |
| 44 | Luxembourg | 4.90 | 2013 est. |
| 45 | Mexico | 4.90 | 2013 est. |
| 46 | Austria | 4.90 | 2013 est. |
| 47 | Uzbekistan | 4.90 | 2013 est. |
| 48 | Bangladesh | 5.00 | 2013 est. |
| 49 | Sri Lanka | 5.10 | 2013 est. |
| 50 | Burma | 5.20 | 2013 est. |
| 51 | Kazakhstan | 5.30 | 2013 est. |
| 52 | Germany | 5.30 | 2013 est. |
| 53 | Australia | 5.70 | 2013 est. |
| 54 | Brazil | 5.70 | 2013 est. |
| 55 | Russia | 5.80 | 2013 est. |
