CIA - The World Factbook --  Languages   

This entry provides a rank ordering of languages starting with the largest and sometimes includes the percent of total population speaking that language.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | France | 100.00 | NA |
| 2 | Greece | 99.00 | NA |
| 3 | Marshall Islands | 98.20 | NA |
| 4 | Poland | 97.80 | 2002 census |
| 5 | Armenia | 97.70 | 2001 census |
| 6 | Nicaragua | 97.50 | NA |
| 7 | Croatia | 96.10 | 2001 census |
| 8 | Cambodia | 95.00 | NA |
| 9 | Cayman Islands | 95.00 | 1999 census |
| 10 | Kazakhstan | 95.00 | 2001 est. |
| 11 | Czech Republic | 94.90 | 2001 census |
| 12 | Jersey | 94.50 | 2001 census |
| 13 | Hungary | 93.60 | 2001 census |
| 14 | Mexico | 92.70 | 2005 |
| 15 | Seychelles | 91.80 | 2002 census |
| 16 | Finland | 91.20 | 2007 |
| 17 | New Zealand | 91.20 | 2006 Census |
| 18 | Slovenia | 91.10 | 2002 census |
| 19 | Romania | 91.00 | NA |
| 20 | Hong Kong | 90.80 | 2006 census |
| 21 | American Samoa | 90.60 | 2000 census |
| 22 | Azerbaijan | 90.30 | 1999 census |
| 23 | Malta | 90.20 | 2005 census |
| 24 | Mongolia | 90.00 | 1999 |
| 25 | Austria | 88.60 | 2001 census |
| 26 | Serbia | 88.30 | NA |
| 27 | Macau | 85.70 | 2001 census |
| 28 | Bulgaria | 84.50 | 2001 census |
| 29 | Peru | 84.10 | 2007 Census |
| 30 | Slovakia | 83.90 | 2001 census |
| 31 | United States | 82.10 | NA |
| 32 | Lithuania | 82.00 | 2001 census |
| 33 | Curacao | 81.20 | 2001 census |
| 34 | Mauritius | 80.50 | 2000 census |
| 35 | Mali | 80.00 | NA |
| 36 | Australia | 78.50 | 2006 Census |
| 37 | Botswana | 78.20 | 2001 census |
| 38 | Virgin Islands | 74.70 | 2000 census |
| 39 | Uzbekistan | 74.30 | NA |
| 40 | Spain | 74.00 | NA |
| 41 | Sri Lanka | 74.00 | NA |
| 42 | Vanuatu | 72.60 | 1999 Census |
| 43 | Turkmenistan | 72.00 | NA |
| 44 | Georgia | 71.00 | NA |
| 45 | Equatorial Guinea | 67.60 | 1994 census |
| 46 | Sint Maarten | 67.50 | 2001 census |
| 47 | Estonia | 67.30 | 2000 census |
| 48 | Ukraine | 67.00 | NA |
| 49 | Macedonia | 66.50 | 2002 census |
| 50 | Aruba | 66.30 | 2000 census |
| 51 | Kyrgyzstan | 64.70 | 1999 census |
| 52 | Palau | 64.70 | 2000 census |
| 53 | Kazakhstan | 64.40 | 2001 est. |
| 54 | Switzerland | 63.70 | NA |
| 55 | Montenegro | 63.60 | 2003 census |
| 56 | Belarus | 62.80 | 1999 census |
| 57 | French Polynesia | 61.10 | 2002 census |
| 58 | Bolivia | 60.70 | 2001 census |
| 59 | Belgium | 60.00 | NA |
| 60 | Guatemala | 60.00 | NA |
| 61 | Wallis and Futuna | 58.90 | 2003 census |
| 62 | Canada | 58.80 | 2006 Census |
| 63 | Latvia | 58.20 | 2000 census |
| 64 | Iran | 58.00 | NA |
| 65 | Malawi | 57.20 | 1998 census |
| 66 | Afghanistan | 50.00 | NA |
| 67 | Pakistan | 48.00 | NA |
| 68 | Nepal | 47.80 | 2001 est. |
| 69 | Belize | 46.00 | 2000 census |
| 70 | India | 41.00 | 2001 census |
| 71 | Belgium | 40.00 | NA |
| 72 | Guatemala | 40.00 | NA |
| 73 | Latvia | 37.50 | 2000 census |
| 74 | Belarus | 36.70 | 1999 census |
| 75 | Ghana | 36.10 | 2000 census |
| 76 | Afghanistan | 35.00 | NA |
| 77 | Singapore | 35.00 | 2000 census |
| 78 | Belize | 32.90 | 2000 census |
| 79 | Ethiopia | 32.70 | 1994 census |
| 80 | Equatorial Guinea | 32.40 | 1994 census |
| 81 | Mozambique | 32.00 | 1997 census |
| 82 | Namibia | 32.00 | NA |
| 83 | Ethiopia | 31.60 | 1994 census |
| 84 | French Polynesia | 31.40 | 2002 census |
| 85 | Wallis and Futuna | 30.10 | 2003 census |
| 86 | Zambia | 30.10 | 2000 Census |
| 87 | Estonia | 29.70 | 2000 census |
| 88 | Mozambique | 26.10 | 1997 census |
| 89 | Iran | 26.00 | NA |
| 90 | Macedonia | 25.10 | 2002 census |
| 91 | Northern Mariana Islands | 24.40 | 2000 census |
| 92 | Ukraine | 24.00 | NA |
| 93 | South Africa | 23.80 | 2001 census |
| 94 | Northern Mariana Islands | 23.40 | 2000 census |
| 95 | Vanuatu | 23.10 | 1999 Census |
| 96 | Singapore | 23.00 | 2000 census |
| 97 | Zambia | 22.50 | 2000 Census |
| 98 | Northern Mariana Islands | 22.40 | 2000 census |
| 99 | Montenegro | 22.00 | 2003 census |
| 100 | Canada | 21.60 | 2006 Census |
| 101 | Bolivia | 21.20 | 2001 census |
| 102 | Switzerland | 20.40 | NA |
| 103 | Liberia | 20.00 | NA |
| 104 | Canada | 19.60 | 2006 Census |
| 105 | Sri Lanka | 18.00 | NA |
| 106 | South Africa | 17.60 | 2001 census |
| 107 | Spain | 17.00 | NA |
| 108 | Virgin Islands | 16.80 | 2000 census |
| 109 | Ethiopia | 14.80 | 1994 census |
| 110 | Ghana | 14.80 | 2000 census |
