CIA - The World Factbook --  Languages   

This entry provides a rank ordering of languages starting with the largest and sometimes includes the percent of total population speaking that language.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | France | 100.00 | NA |
| 2 | Greece | 99.00 | NA |
| 3 | Marshall Islands | 98.20 | NA |
| 4 | Poland | 97.80 | 2002 census |
| 5 | Armenia | 97.70 | 2001 census |
| 6 | Nicaragua | 97.50 | NA |
| 7 | Croatia | 96.10 | 2001 census |
| 8 | Czech Republic | 95.40 | 2011 census |
| 9 | Cayman Islands | 95.00 | 1999 census |
| 10 | Kazakhstan | 95.00 | 2001 est. |
| 11 | Cambodia | 95.00 | NA |
| 12 | Jersey | 94.50 | 2001 census |
| 13 | Hungary | 93.60 | 2001 census |
| 14 | Mexico | 92.70 | 2005 |
| 15 | Seychelles | 91.80 | 2002 census |
| 16 | New Zealand | 91.20 | 2006 Census |
| 17 | Finland | 91.20 | 2007 |
| 18 | Slovenia | 91.10 | 2002 census |
| 19 | Romania | 91.00 | NA |
| 20 | American Samoa | 90.60 | 2000 census |
| 21 | Azerbaijan | 90.30 | 1999 census |
| 22 | Malta | 90.20 | 2005 census |
| 23 | Mongolia | 90.00 | 1999 |
| 24 | Hong Kong | 89.50 | 2011 census |
| 25 | Austria | 88.60 | 2001 census |
| 26 | Serbia | 88.30 | NA |
| 27 | Peru | 84.10 | 2007 Census |
| 28 | Slovakia | 83.90 | 2001 census |
| 29 | Macau | 83.30 | 2011 census |
| 30 | United States | 82.10 | NA |
| 31 | Lithuania | 82.00 | 2001 census |
| 32 | Curacao | 81.20 | 2001 census |
| 33 | Mauritius | 80.50 | 2000 census |
| 34 | Australia | 78.50 | 2006 Census |
| 35 | Botswana | 78.20 | 2001 census |
| 36 | Bulgaria | 76.80 | 2011 census |
| 37 | Virgin Islands | 74.70 | 2000 census |
| 38 | Uzbekistan | 74.30 | NA |
| 39 | Spain | 74.00 | NA |
| 40 | Sri Lanka | 74.00 | NA |
| 41 | Vanuatu | 72.60 | 1999 Census |
| 42 | Turkmenistan | 72.00 | NA |
| 43 | Georgia | 71.00 | NA |
| 44 | Belarus | 70.20 | 1999 census |
| 45 | Equatorial Guinea | 67.60 | 1994 census |
| 46 | Sint Maarten | 67.50 | 2001 census |
| 47 | Estonia | 67.30 | 2000 census |
| 48 | Ukraine | 67.00 | NA |
| 49 | Macedonia | 66.50 | 2002 census |
| 50 | Aruba | 66.30 | 2000 census |
| 51 | Palau | 64.70 | NA |
| 52 | Kyrgyzstan | 64.70 | 1999 census |
| 53 | Kazakhstan | 64.40 | 2001 est. |
| 54 | Switzerland | 63.70 | NA |
| 55 | Montenegro | 63.60 | 2003 census |
| 56 | French Polynesia | 61.10 | 2002 census |
| 57 | Bolivia | 60.70 | 2001 census |
| 58 | Guatemala | 60.00 | NA |
| 59 | Belgium | 60.00 | NA |
| 60 | Wallis and Futuna | 58.90 | 2003 census |
| 61 | Canada | 58.80 | 2006 Census |
| 62 | Latvia | 58.20 | 2000 census |
| 63 | Malawi | 57.20 | 1998 census |
| 64 | Iran | 53.00 | NA |
| 65 | Afghanistan | 50.00 | NA |
| 66 | Pakistan | 48.00 | NA |
| 67 | Nepal | 47.80 | 2001 est. |
| 68 | Mali | 46.30 | NA |
| 69 | Belize | 46.00 | 2000 census |
| 70 | India | 41.00 | 2001 census |
| 71 | Belgium | 40.00 | NA |
| 72 | Guatemala | 40.00 | NA |
| 73 | Guam | 38.30 | 2000 census |
| 74 | Latvia | 37.50 | 2000 census |
| 75 | Ghana | 36.10 | 2000 census |
| 76 | Afghanistan | 35.00 | NA |
| 77 | Singapore | 35.00 | 2000 census |
| 78 | Ethiopia | 33.80 | 2007 census |
| 79 | Belize | 32.90 | 2000 census |
| 80 | Equatorial Guinea | 32.40 | 1994 census |
| 81 | Namibia | 32.00 | NA |
| 82 | French Polynesia | 31.40 | 2002 census |
| 83 | Mozambique | 30.10 | 1997 census |
| 84 | Wallis and Futuna | 30.10 | 2003 census |
| 85 | Estonia | 29.70 | 2000 census |
| 86 | Ethiopia | 29.30 | 2007 census |
| 87 | Bhutan | 28.00 | NA |
| 88 | Bhutan | 26.00 | NA |
| 89 | Mozambique | 25.30 | 1997 census |
| 90 | Macedonia | 25.10 | 2002 census |
| 91 | Northern Mariana Islands | 24.40 | 2000 census |
| 92 | Ukraine | 24.00 | NA |
| 93 | Bhutan | 24.00 | NA |
| 94 | South Africa | 23.82 | 2001 census |
| 95 | Northern Mariana Islands | 23.40 | 2000 census |
| 96 | Belarus | 23.40 | 1999 census |
| 97 | Vanuatu | 23.10 | 1999 Census |
| 98 | Singapore | 23.00 | 2000 census |
| 99 | Zambia | 22.50 | 2000 Census |
| 100 | Northern Mariana Islands | 22.40 | 2000 census |
| 101 | Guam | 22.20 | 2000 census |
| 102 | Guam | 22.20 | 2000 census |
| 103 | Bhutan | 22.00 | NA |
| 104 | Montenegro | 22.00 | 2003 census |
| 105 | Canada | 21.60 | 2006 Census |
| 106 | Bolivia | 21.20 | 2001 census |
| 107 | Switzerland | 20.40 | NA |
| 108 | Liberia | 20.00 | NA |
| 109 | Canada | 19.60 | 2006 Census |
| 110 | Sri Lanka | 18.00 | NA |
| 111 | Iran | 18.00 | NA |
