CIA - The World Factbook --  Languages   

This entry provides a rank ordering of languages starting with the largest and sometimes includes the percent of total population speaking that language.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | France | 100.00 | NA |
| 2 | Greece | 99.00 | NA |
| 3 | Marshall Islands | 98.20 | NA |
| 4 | Poland | 97.80 | 2002 census |
| 5 | Armenia | 97.70 | 2001 census |
| 6 | Nicaragua | 97.50 | NA |
| 7 | Croatia | 96.10 | 2001 census |
| 8 | Kazakhstan | 95.00 | 2001 est. |
| 9 | Cayman Islands | 95.00 | 1999 census |
| 10 | Cambodia | 95.00 | NA |
| 11 | Czech Republic | 94.90 | 2001 census |
| 12 | Jersey | 94.50 | 2001 census |
| 13 | Hungary | 93.60 | 2001 census |
| 14 | Mexico | 92.70 | 2005 |
| 15 | Seychelles | 91.80 | 2002 census |
| 16 | New Zealand | 91.20 | 2006 Census |
| 17 | Finland | 91.20 | 2007 |
| 18 | Slovenia | 91.10 | 2002 census |
| 19 | Romania | 91.00 | NA |
| 20 | Hong Kong | 90.80 | 2006 census |
| 21 | American Samoa | 90.60 | 2000 census |
| 22 | Azerbaijan | 90.30 | 1999 census |
| 23 | Malta | 90.20 | 2005 census |
| 24 | Mongolia | 90.00 | 1999 |
| 25 | Austria | 88.60 | 2001 census |
| 26 | Serbia | 88.30 | NA |
| 27 | Macau | 85.70 | 2001 census |
| 28 | Peru | 84.10 | 2007 Census |
| 29 | Slovakia | 83.90 | 2001 census |
| 30 | United States | 82.10 | NA |
| 31 | Lithuania | 82.00 | 2001 census |
| 32 | Curacao | 81.20 | 2001 census |
| 33 | Mauritius | 80.50 | 2000 census |
| 34 | Mali | 80.00 | NA |
| 35 | Australia | 78.50 | 2006 Census |
| 36 | Botswana | 78.20 | 2001 census |
| 37 | Bulgaria | 76.80 | 2011 census |
| 38 | Virgin Islands | 74.70 | 2000 census |
| 39 | Uzbekistan | 74.30 | NA |
| 40 | Spain | 74.00 | NA |
| 41 | Sri Lanka | 74.00 | NA |
| 42 | Vanuatu | 72.60 | 1999 Census |
| 43 | Turkmenistan | 72.00 | NA |
| 44 | Georgia | 71.00 | NA |
| 45 | Belarus | 70.20 | 1999 census |
| 46 | Equatorial Guinea | 67.60 | 1994 census |
| 47 | Sint Maarten | 67.50 | 2001 census |
| 48 | Estonia | 67.30 | 2000 census |
| 49 | Ukraine | 67.00 | NA |
| 50 | Macedonia | 66.50 | 2002 census |
| 51 | Aruba | 66.30 | 2000 census |
| 52 | Palau | 64.70 | NA |
| 53 | Kyrgyzstan | 64.70 | 1999 census |
| 54 | Kazakhstan | 64.40 | 2001 est. |
| 55 | Switzerland | 63.70 | NA |
| 56 | Montenegro | 63.60 | 2003 census |
| 57 | French Polynesia | 61.10 | 2002 census |
| 58 | Bolivia | 60.70 | 2001 census |
| 59 | Guatemala | 60.00 | NA |
| 60 | Belgium | 60.00 | NA |
| 61 | Wallis and Futuna | 58.90 | 2003 census |
| 62 | Canada | 58.80 | 2006 Census |
| 63 | Latvia | 58.20 | 2000 census |
| 64 | Malawi | 57.20 | 1998 census |
| 65 | Iran | 53.00 | NA |
| 66 | Afghanistan | 50.00 | NA |
| 67 | Pakistan | 48.00 | NA |
| 68 | Nepal | 47.80 | 2001 est. |
| 69 | Belize | 46.00 | 2000 census |
| 70 | India | 41.00 | 2001 census |
| 71 | Belgium | 40.00 | NA |
| 72 | Guatemala | 40.00 | NA |
| 73 | Guam | 38.30 | 2000 census |
| 74 | Latvia | 37.50 | 2000 census |
| 75 | Ghana | 36.10 | 2000 census |
| 76 | Afghanistan | 35.00 | NA |
| 77 | Singapore | 35.00 | 2000 census |
| 78 | Ethiopia | 33.80 | 1994 census |
| 79 | Belize | 32.90 | 2000 census |
| 80 | Equatorial Guinea | 32.40 | 1994 census |
| 81 | Namibia | 32.00 | NA |
| 82 | French Polynesia | 31.40 | 2002 census |
| 83 | Wallis and Futuna | 30.10 | 2003 census |
| 84 | Mozambique | 30.10 | 1997 census |
| 85 | Zambia | 30.10 | 2000 Census |
| 86 | Estonia | 29.70 | 2000 census |
| 87 | Ethiopia | 29.30 | 1994 census |
| 88 | Bhutan | 28.00 | NA |
| 89 | Bhutan | 26.00 | NA |
| 90 | Mozambique | 25.30 | 1997 census |
| 91 | Macedonia | 25.10 | 2002 census |
| 92 | Northern Mariana Islands | 24.40 | 2000 census |
| 93 | Ukraine | 24.00 | NA |
| 94 | Bhutan | 24.00 | NA |
| 95 | South Africa | 23.82 | 2001 census |
| 96 | Belarus | 23.40 | 1999 census |
| 97 | Northern Mariana Islands | 23.40 | 2000 census |
| 98 | Vanuatu | 23.10 | 1999 Census |
| 99 | Singapore | 23.00 | 2000 census |
| 100 | Zambia | 22.50 | 2000 Census |
| 101 | Northern Mariana Islands | 22.40 | 2000 census |
| 102 | Guam | 22.20 | 2000 census |
| 103 | Guam | 22.20 | 2000 census |
| 104 | Bhutan | 22.00 | NA |
| 105 | Montenegro | 22.00 | 2003 census |
| 106 | Canada | 21.60 | 2006 Census |
| 107 | Bolivia | 21.20 | 2001 census |
| 108 | Switzerland | 20.40 | NA |
| 109 | Liberia | 20.00 | NA |
| 110 | Canada | 19.60 | 2006 Census |
| 111 | Sri Lanka | 18.00 | NA |
