CIA - The World Factbook --  Languages   

This entry provides a rank ordering of languages starting with the largest and sometimes includes the percent of total population speaking that language.

| Rank | country | (%) | Date of Information |
| --- | --- | --- | --- |
| 1 | France | 100.00 | NA |
| 2 | Greece | 99.00 | NA |
| 3 | Marshall Islands | 98.20 | NA |
| 4 | Poland | 97.80 | 2002 census |
| 5 | Armenia | 97.70 | 2001 census |
| 6 | Nicaragua | 97.50 | NA |
| 7 | Croatia | 96.10 | 2001 census |
| 8 | Cambodia | 95.00 | NA |
| 9 | Cayman Islands | 95.00 | 1999 census |
| 10 | Kazakhstan | 95.00 | 2001 est. |
| 11 | Czech Republic | 94.90 | 2001 census |
| 12 | Jersey | 94.50 | 2001 census |
| 13 | Hungary | 93.60 | 2001 census |
| 14 | Mexico | 92.70 | 2005 |
| 15 | Seychelles | 91.80 | 2002 census |
| 16 | Finland | 91.20 | 2007 |
| 17 | Slovenia | 91.10 | 2002 census |
| 18 | Romania | 91.00 | NA |
| 19 | American Samoa | 90.60 | 2000 census |
| 20 | Azerbaijan | 90.30 | 1999 census |
| 21 | Malta | 90.20 | 2005 census |
| 22 | Mongolia | 90.00 | 1999 |
| 23 | Hong Kong | 89.20 | 2001 census |
| 24 | Austria | 88.60 | 2001 census |
| 25 | Serbia | 88.30 | NA |
| 26 | Macau | 85.70 | 2001 census |
| 27 | Bulgaria | 84.50 | 2001 census |
| 28 | Slovakia | 83.90 | 2001 census |
| 29 | United States | 82.10 | NA |
| 30 | Lithuania | 82.00 | 2001 census |
| 31 | Mauritius | 80.50 | 2000 census |
| 32 | Mali | 80.00 | NA |
| 33 | Australia | 78.50 | 2006 Census |
| 34 | Botswana | 78.20 | 2001 census |
| 35 | Virgin Islands | 74.70 | 2000 census |
| 36 | Uzbekistan | 74.30 | NA |
| 37 | Sri Lanka | 74.00 | NA |
| 38 | Spain | 74.00 | NA |
| 39 | Vanuatu | 72.60 | 1999 Census |
| 40 | Turkmenistan | 72.00 | NA |
| 41 | Georgia | 71.00 | NA |
| 42 | Equatorial Guinea | 67.60 | 1994 census |
| 43 | Estonia | 67.30 | 2000 census |
| 44 | Ukraine | 67.00 | NA |
| 45 | Macedonia | 66.50 | 2002 census |
| 46 | Aruba | 66.30 | 2000 census |
| 47 | Netherlands Antilles | 65.40 | 2001 census |
| 48 | Kyrgyzstan | 64.70 | 1999 census |
| 49 | Palau | 64.70 | 2000 census |
| 50 | Kazakhstan | 64.40 | 2001 est. |
| 51 | Switzerland | 63.70 | NA |
| 52 | Montenegro | 63.60 | 2003 census |
| 53 | French Polynesia | 61.10 | 2002 census |
| 54 | Bolivia | 60.70 | 2001 census |
| 55 | Belgium | 60.00 | NA |
| 56 | Guatemala | 60.00 | NA |
| 57 | Wallis and Futuna | 58.90 | 2003 census |
| 58 | Canada | 58.80 | 2006 Census |
| 59 | Latvia | 58.20 | 2000 census |
| 60 | Iran | 58.00 | NA |
| 61 | Malawi | 57.20 | 1998 census |
| 62 | Afghanistan | 50.00 | NA |
| 63 | Pakistan | 48.00 | NA |
| 64 | Nepal | 47.80 | 2001 est. |
| 65 | Belize | 46.00 | 2000 census |
| 66 | India | 41.00 | 2001 census |
| 67 | Belgium | 40.00 | NA |
| 68 | Guatemala | 40.00 | NA |
| 69 | Latvia | 37.50 | 2000 census |
| 70 | Ghana | 36.10 | 2000 census |
| 71 | Afghanistan | 35.00 | NA |
| 72 | Singapore | 35.00 | 2000 census |
| 73 | Belize | 32.90 | 2000 census |
| 74 | Ethiopia | 32.70 | 1994 census |
| 75 | Equatorial Guinea | 32.40 | 1994 census |
| 76 | Mozambique | 32.00 | 1997 census |
| 77 | Namibia | 32.00 | NA |
| 78 | Ethiopia | 31.60 | 1994 census |
| 79 | French Polynesia | 31.40 | 2002 census |
| 80 | Wallis and Futuna | 30.10 | 2003 census |
| 81 | Zambia | 30.10 | 2000 Census |
| 82 | Estonia | 29.70 | 2000 census |
| 83 | Mozambique | 26.10 | 1997 census |
| 84 | Iran | 26.00 | NA |
| 85 | Macedonia | 25.10 | 2002 census |
| 86 | Northern Mariana Islands | 24.40 | 2000 census |
| 87 | Ukraine | 24.00 | NA |
| 88 | South Africa | 23.80 | 2001 census |
| 89 | Northern Mariana Islands | 23.40 | 2000 census |
| 90 | Vanuatu | 23.10 | 1999 Census |
| 91 | Singapore | 23.00 | 2000 census |
| 92 | Zambia | 22.50 | 2000 Census |
| 93 | Northern Mariana Islands | 22.40 | 2000 census |
| 94 | Montenegro | 22.00 | 2003 census |
| 95 | Canada | 21.60 | 2006 Census |
| 96 | Bolivia | 21.20 | 2001 census |
| 97 | Switzerland | 20.40 | NA |
| 98 | Liberia | 20.00 | NA |
| 99 | Canada | 19.60 | 2006 Census |
| 100 | Sri Lanka | 18.00 | NA |
| 101 | South Africa | 17.60 | 2001 census |
| 102 | Spain | 17.00 | NA |
| 103 | Virgin Islands | 16.80 | 2000 census |
| 104 | Netherlands Antilles | 15.90 | 2001 census |
| 105 | Ethiopia | 14.80 | 1994 census |
| 106 | Ghana | 14.80 | 2000 census |
| 107 | Bolivia | 14.60 | 2001 census |
| 108 | Uzbekistan | 14.20 | NA |
| 109 | Singapore | 14.10 | 2000 census |
| 110 | Kyrgyzstan | 13.60 | 1999 census |
